Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Czechia,18336.55239,18926.53795,19516.52351,20106.50907,20696.49463,21286.4802,21876.46576,22466.45132,23056.43688,23646.42244,24236.408,20435.57,20256.303,20536.512,21647.84,22479.887,23518.648,22708.32,21872.21,21805.762,22501.195,23598.492,23222.879,24319.578,25010.672,27212.762,27721.584,30006.361,31376.184,29960.416,30265.84,31122.107,30945.021,30546.51,31932.49,32746.5,33460.086,35579.258,36724.83,37521.227,37521.227,37521.227,37521.227,37521.227,37521.227
Democratic Republic of Congo,2184.8337,2040.1947,2033.0565,2041.6466,2290.527,2143.602,1969.2367,1874.8965,1958.4717,1950.5587,1488.0116,1175.7506,1461.757,1105.5034,784.545,790.26294,688.00446,690.3284,611.7234,619.6863,544.67126,529.6276,534.1964,564.896,604.6236,637.1298,672.71466,692.3488,663.3836,657.2143,712.1791,746.29626,773.65466,826.7409,890.464,944.79175,1060.6923,1006.6029,1009.11975,1021.6937,1021.6937,1021.6937,1021.6937,1021.6937,1021.6937
Denmark,23979.723,23128.795,23511.057,23736.13,24247.697,24626.002,26436.166,27056.191,27024.982,27144.453,27817.977,27846.027,28845.56,28523.4,29687.18,30550.236,31560.564,33088.336,33963.254,35450.438,37403.957,37265.41,37064.266,37679.652,39556.914,43031.414,44582.707,45687.332,48294.336,46005.824,48860.055,49686.81,49100.336,47969.64,47861.254,47492.906,48930.09,51671.598,51931.836,54027.15,54027.15,54027.15,54027.15,54027.15,54027.15
Djibouti,5107.33,4949.243,5151.8027,5059.7607,4864.727,4289.876,3885.9102,3656.5532,3446.8655,3062.8909,2821.9785,2598.2007,3161.4287,4025.1177,2773.0012,3340.168,2834.8452,2986.8728,2856.339,2943.6538,2903.8945,2834.9243,2698.7766,2885.093,2938.2139,3091.2205,3676.9048,3831.8237,4261.8994,3492.941,3053.9675,3988.0984,4246.295,4208.9355,4432.3965,4751.606,4650.5986,4334.2344,5987.0894,6132.4233,6132.4233,6132.4233,6132.4233,6132.4233,6132.4233
Dominica,6083.3755,6924.2544,7283.1685,7537.6323,7831.475,7370.2637,7995.8228,8616.792,9080.219,9029.308,9631.405,9337.949,9820.334,9978.319,9629.527,10189.949,10944.1045,10016.836,8828.669,8781.039,9353.935,7700.026,7415.5117,7567.7173,7428.3965,8052.147,8223.727,8869.237,10131.416,8891.999,10033.593,9614.865,10366.576,10052.645,10507.92,10134.615,10835.492,10115.859,9857.702,10327.737,10327.737,10327.737,10327.737,10327.737,10327.737
Dominican Republic,4097.7725,4566.82,4543.4604,4677.358,5125.0703,5130.9897,5342.396,5853.104,6098.4043,5615.8857,5110.1016,5105.4014,5854.0356,6292.9736,6502.6357,6529.189,6672.229,7267.3047,8032.611,8440.989,8391.977,9149.304,9048.389,8276.985,8504.553,9431.821,10494.584,11406.723,11560.211,12149.653,13096.969,13231.797,13328.421,13388.624,13998.327,15161.65,16169.959,16557.008,17155.328,17926.738,17926.738,17926.738,17926.738,17926.738,17926.738
Ecuador,7915.238,7944.1943,7629.58,7228.126,7104.497,7071.114,6646.994,6400.9155,5996.1777,5937.264,6184.4883,6281.0986,6303.641,5729.5166,5744.652,5668.046,5577.771,5744.345,5735.9287,5309.485,5510.876,5798.6143,6233.989,6496.728,7106.095,7963.3896,8460.081,8832.098,9664.322,9225.989,9908.478,10796.917,11377.923,12181.178,12239.398,11354.9,11039.747,11413.081,11474.869,11235.628,11235.628,11235.628,11235.628,11235.628,11235.628
Egypt,1503.4878,1707.8383,1693.1415,1900.1423,2057.0928,2057.7676,2056.2388,2034.7579,1951.1313,2102.777,2363.0264,2703.5154,2913.518,3333.448,3734.867,4353.5874,5141.719,5202.5977,5185.884,5334.436,5409.2036,5587.2725,5645.3623,5750.7285,5913.924,6153.4644,6531.3677,7413.0864,8747.43,9276.948,10419.649,11504.672,13117.716,12747.484,12364.076,12621.582,12098.37,12009.694,12278.8955,12059.8955,12059.8955,12059.8955,12059.8955,12059.8955,12059.8955
El Salvador,1060.5958,993.04865,968.7961,988.1849,1028.891,1032.434,1106.808,1094.3303,1135.3795,1131.9446,1048.6945,1068.5349,1157.3202,1336.123,1418.6335,1621.5951,1753.0057,1919.1135,2004.0417,2121.941,2323.745,2438.77,2671.4375,2915.498,3126.8823,3658.7615,4014.762,4418.236,4903.5405,5222.856,6049.7974,7215.2173,7372.193,7369.935,7582.2363,7584.579,7707.979,7942.096,7987.9927,8116.269,8116.269,8116.269,8116.269,8116.269,8116.269
Equatorial Guinea,2976.1514,2895.4849,2842.3718,2740.7205,2569.4846,2727.949,2424.7856,2471.5378,2520.7517,2417.3616,2488.5537,2531.407,2556.1719,2461.125,1484.0676,2145.9746,3670.2224,6662.3823,6236.4053,7854.0034,10087.055,14263.422,12665.386,14122.253,18373.035,27228.81,27331.096,31566.941,41114.87,27650.639,38225.527,45539.74,46761.9,42763.11,39636,27242.693,23845.719,25498.295,26722.547,24712.76,24712.76,24712.76,24712.76,24712.76,24712.76
Estonia,9387.132756,9688.10478,9989.076805,10290.04883,10591.02085,10891.99288,11192.9649,11493.93693,11794.90895,12095.88098,12396.853,12626.786,10090.747,9817.439,9675.688,10758.367,11699.906,11957.48,11838.959,11732.874,13010.503,13763.808,14746.476,15846.114,16687.523,20291.969,22042.734,24741.186,25228.648,22535.018,23852.137,26704.477,28276.275,28599.617,29229.885,28516.846,29319.807,30981.602,32280.738,33852.387,33852.387,33852.387,33852.387,33852.387,33852.387
Eswatini,3907.6487,4077.9585,4156.957,4161.295,4124.9736,4335.37,5063.0854,5925.4014,5631.8486,5907.3047,6759.976,6948.137,7287.436,7876.7534,7577.3896,8668.011,9497.396,8819.031,8465.643,8155.3706,8695.067,8389.276,7652.306,7709.519,7734.836,8902.012,8401.989,8710.374,7952.5454,8396.381,8761.442,8815.126,9065.634,8916.7,8801.49,8732.5625,8586.797,8301.934,8628.518,7827.8228,7827.8228,7827.8228,7827.8228,7827.8228,7827.8228
Ethiopia,728.37317,793.6692,846.10913,955.9807,938.786,961.0323,910.83856,874.7271,834.4272,746.96246,821.5864,718.16644,625.87164,665.6744,600.59186,651.8162,642.32446,682.9968,613.8791,618.1026,593.4034,672.91284,580.5012,601.9647,692.32605,806.1251,793.5053,919.3985,978.5417,1006.8923,1155.4794,1267.2755,1336.031,1400.8866,1666.4066,1758.5656,1970.3477,2025.7733,2266.0593,2720.7412,2720.7412,2720.7412,2720.7412,2720.7412,2720.7412
Fiji,6420.8706,6118.285,5764.992,5260.1216,5520.5474,5376.1157,5364.3496,5332.7505,5601.918,6144.84,6942.425,6394.4062,6496.3394,6429.617,6653.023,6433.8896,6641.1167,6384.437,6189.0454,6589.7676,6694.667,6628.3354,6544.038,6119.557,6088.171,5941.677,6637.2476,6748.2866,7331.2466,7884.717,8670.004,9192.673,9773.799,10762.616,12349.98,12973.972,12733.721,12996.861,14065.826,13753.734,13753.734,13753.734,13753.734,13753.734,13753.734
Finland,21286.984,21549.025,21664.705,21860.852,22333.465,22419.217,23742.021,24809.166,26612.57,27585.281,27493.334,25045.555,24002.836,23815.592,25278.773,28161.002,28040.688,30470.166,32887.984,34454.28,35949.78,36123.156,35880.758,36471.54,38077.883,40534.965,41241.23,44680.04,46203.7,42181.793,43468.39,44077.234,43473.6,41426.906,41140.89,41660.523,42577.58,43827.152,44198.883,44928.516,44928.516,44928.516,44928.516,44928.516,44928.516
France,24980.373,24369.193,24201.264,23726.705,23348.615,22841.9,23972.672,24539.062,25643.527,26444.75,27149.924,27119.656,27494.258,27321.758,27763.336,28275.717,28793.59,30322.691,31888.025,33225.113,34969,35672.86,35605.21,34481.52,34925.938,37604.82,38307.066,39857.41,39980.652,38507.375,39900.06,40818.42,41133.777,40529.363,40418.523,40998.42,41386.223,42818.76,43192.387,43755.062,43755.062,43755.062,43755.062,43755.062,43755.062
Gabon,14617.956,13484.786,12496.025,13374.945,14403.564,12808.571,9648.201,9154.91,8039.773,10190.508,11923.6875,12111.3545,11212.015,11046.66,9800.424,10694.767,11755.115,10027.706,8458.978,9760.922,11433.374,10162.868,10450.114,11533.039,13587.453,17984.838,16863.58,17205.846,19817.643,12171.495,13814.3545,18695.826,16368.317,16564.46,16101.84,15222.635,14748.529,14775.115,15297.462,15492.227,15492.227,15492.227,15492.227,15492.227,15492.227
Gambia,2889.3718,3316.4436,3441.4219,3194.308,3172.493,3144.0452,3110.8923,2983.408,2931.216,2895.34,2878.5708,2846.5674,2821.216,2832.5757,2750.1882,2729.706,2708.5466,2687.5923,2623.0505,2765.31,2913.8247,2924.8987,2688.4856,2872.544,3446.551,3571.4543,3208.4622,3192.231,2932.5203,2923.3157,2956.557,2571.8005,2585.108,2447.1323,2291.7373,2270.7078,2157.3025,2192.0273,2381.808,2408.8591,2408.8591,2408.8591,2408.8591,2408.8591,2408.8591
Georgia,8914.507244,9199.97522,9485.443195,9770.911171,10056.37915,10341.84712,10627.3151,10912.78307,11198.25105,11483.71902,11769.187,10201.25,4524.8506,2817.3699,2509.4797,2719.6353,3244.0845,3652.0256,3655.5417,3750.9312,3831.3064,4132.7324,4461.047,4981.2437,5438.092,6093.007,7033.607,7908.328,8304.929,8481.528,8912.809,9718.428,10511.552,10954.579,11742.295,12695.076,13287.4795,14371.111,15141.594,17055.666,17055.666,17055.666,17055.666,17055.666,17055.666
Germany,22038.219,21626.012,21183.645,21225.652,21446.943,21471.29,23138.275,24096.135,25283.973,26246.838,28100.42,29495.428,30374.363,30521.496,31559.746,32570.662,32941.7,33996.99,35165.75,36591.91,37290.406,37771.26,37600.027,38480.516,39573.63,41565.598,42595.03,45097.15,46266.527,43240.043,45435.336,47754.105,47312.203,47302.22,48789.92,48064.566,49255.832,51253.33,51284.934,51190.89,51190.89,51190.89,51190.89,51190.89,51190.89
Ghana,3524.42,3221.0073,2682.9583,2580.863,2736.7095,2842.3237,2823.1868,2804.1926,2993.3928,2906.5305,2928.9849,3126.7476,2958.546,2714.1685,2769.907,2818.9734,2790.3516,2996.9326,2913.6665,2988.0742,3467.5833,3139.4385,3076.7017,3189.0496,3336.3586,3346.965,3352.8547,3924.3242,4304.033,3999.699,4363.8564,4841.9297,5338.2764,5636.321,5831.9644,5354.642,5022.625,5080.747,5111.909,5363.2695,5363.2695,5363.2695,5363.2695,5363.2695,5363.2695
Greece,15780.877,15657.779,15041.686,14754.898,15021.075,15503.57,16073.81,15873.447,16948.709,17681.326,17753.793,18705.66,18831.648,19071.445,19892.023,20419.39,20910.096,22679.924,23877.654,24256.174,25357.277,26199.316,27155.65,27225.674,28451.61,29086.717,31469.406,31673.479,32849.035,32017.865,29795.945,27150.488,26113.637,26244.691,26016.303,26330.736,25818.572,26477.574,26602.74,27201.492,27201.492,27201.492,27201.492,27201.492,27201.492
Grenada,3980.395,3625.9138,3712.8953,3801.5757,4090.536,3942.925,3865.1084,4595.8306,4672.7876,5282.0195,5515.6846,5702.315,6739.3413,6127.722,6546.8994,6780.0474,7839.924,7435.233,7908.883,7996.8306,7914.278,6760.9136,7363.9844,6201.2905,7919.5044,9267.035,9101.866,9678.0205,10330.033,9767.289,10547.423,11302.909,11606.327,11899.725,12829.253,13115.285,13742.592,14169.07,14948.8955,15374.282,15374.282,15374.282,15374.282,15374.282,15374.282
Guatemala,4045.0833,4083.051,3922.1082,3825.3538,3799.5938,3610.5532,3702.9429,3742.5781,3677.962,3890.3545,4007.8723,4178.646,4243.597,4408.7407,4507.147,4710.4346,4731.76,4891.013,5072.119,5235.681,5402.275,5599.318,5682.7383,5760.5005,5866.695,6019.3354,6234.127,6527.2104,6697.68,6729.5073,6941.2446,7311.478,7688.2773,7549.355,7533.8525,7737.959,7599.908,7507.966,7611.8486,7769.828,7769.828,7769.828,7769.828,7769.828,7769.828
Guinea,3471.9214,3365.8965,3374.7673,3301.7886,3276.7043,3331.3857,3292.2568,3337.615,3470.8967,3449.4065,3456.2473,3433.778,3374.5256,3463.0415,3543.2302,3596.579,3811.9185,3396.286,3348.479,3048.5176,2790.3203,2564.04,2408.5251,2088.6907,1971.0288,1972.3492,2000.3522,1966.5919,1981.6384,1839.9288,2021.2056,2100.6245,2156.9602,2168.7979,2068.8657,2086.2366,2241.378,2422.3333,2222.562,2286.8052,2286.8052,2286.8052,2286.8052,2286.8052,2286.8052
Guinea-Bissau,1446.381,1589.3062,1579.7024,1526.5634,1492.009,1177.161,1511.5546,1523.3267,1702.9788,1661.8091,1698.1646,1673.0015,1344.7874,1563.6981,1705.976,1693.8235,1748.7427,1991.6619,1641.0256,1844.4546,1771.9899,1765.8668,1679.818,1658.1754,1681.6792,1645.1265,1574.5001,1535.3137,1503.4553,1431.9447,1487.183,1567.6436,1509.9551,1479.8452,1477.3801,1665.3973,1773.1919,1907.2388,1825.0135,1850.2985,1850.2985,1850.2985,1850.2985,1850.2985,1850.2985
Guyana,4304.212,4371.685,3746.5916,3514.884,3356.702,3258.88,3264.0886,3379.369,3210.4604,3075.8865,3122.467,3157.2493,3420.059,3684.8477,3800.4458,3941.6248,4204.8394,4491.9917,4376.413,4497.9424,4687.493,5137.6855,5379.752,5925.3257,6723.5146,7447.572,7942.798,8511.495,9169.561,8740.866,9053.243,9759.514,10287.94,10370.794,10368.097,11144.114,11153.875,12187.789,12421.113,13010.421,13010.421,13010.421,13010.421,13010.421,13010.421
Haiti,1954.6372,1842.3234,1699.9161,1695.7954,1683.6487,1618.9492,1610.377,1621.505,1614.3726,1485.8901,1491.0653,1446.8429,1398.8191,1347.3322,1147.6416,1469.2036,1665.4725,1708.7142,1675.785,1852.2206,2175.7676,2077.2568,2032.5906,2040.7458,1908.9474,1898.3846,1846.8743,1994.0726,1845.7612,1879.1141,1826.8264,1833.386,1827.4252,1817.1644,1854.9742,1913.0902,1826.075,1653.7714,1580.17,1554.0212,1554.0212,1554.0212,1554.0212,1554.0212,1554.0212
Honduras,3063.8535,3047.877,2987.632,2862.73,2918.3853,2851.46,2962.9722,3031.748,3166.1099,3166.6462,3253.6936,3317.5164,3328.1123,3499.39,3484.4119,3764.519,3494.7537,3529.9968,3539.1255,3387.3474,3541.5427,3504.368,3572.1562,3653.394,3779.1619,4056.4424,4097.702,4267.364,4018.6868,3958.0103,4111.901,4355.0127,4573.7173,4343.8896,4569.137,4976.4863,5222.59,5346.9595,5359.8574,5428.0635,5428.0635,5428.0635,5428.0635,5428.0635,5428.0635
Hong Kong,19482.244,20445.72,20518.682,21255.424,22743.074,21794.006,24438.684,28007.12,28645.143,30233.621,32684.734,34285.547,36898.36,39106.062,40133.45,40662.207,42334.58,43059.8,39778.902,40050.832,44197.266,46896.504,49144.324,50446.914,57668.973,60869.176,55957.227,58844.316,57288.324,51092.26,55370.082,59504.652,61950.71,68567.914,59591.82,51588.312,50629.367,49927.07,55578.684,54810.02,54810.02,54810.02,54810.02,54810.02,54810.02
Hungary,11746.491,11913.976,12029.851,11928.243,12058.004,12054.406,12704.198,13604.163,13766.645,14200.329,14206.8,12905.632,12944.678,13785.752,14444.355,14655.2,15073.184,15012.571,15098.154,15424.706,16553.885,17554.031,18547.61,19247.383,19075.494,21192.756,21244.473,21433.201,23260.053,22472.57,23814.271,24415.496,24178.588,24297.898,24896.941,25278.672,25366.865,26908.965,27914.674,29236.4,29236.4,29236.4,29236.4,29236.4,29236.4
Iceland,29624.107,30693.291,31506.791,28065.7,30520.912,29867.027,32202.543,35800.88,36398.66,34395.797,33947.117,34226.85,32496.238,32630.027,33346.33,33038.734,33539.9,36563.273,37906.273,40203.78,39474.6,41138.188,40690.414,40512.914,42238.293,45611.082,43693.656,45280.676,56671.1,47770.586,43342.04,44048.383,45529.61,45043.26,45567.027,47414.69,48601.99,49844.32,50344.73,53011.742,53011.742,53011.742,53011.742,53011.742,53011.742
India,1310.5286,1269.2772,1211.3611,1217.4896,1192.4418,1184.8011,1207.8566,1244.0525,1313.3569,1376.0935,1430.1027,1446.1476,1495.1007,1543.7616,1603.368,1702.7816,1806.5155,1854.2544,1976.453,2078.6558,2137.655,2214.3452,2295.8237,2463.0178,2650.0457,2973.66,3281.6194,3622.2944,3784.6685,3991.5815,4554.7417,4893.672,5230.3315,5236.9985,5397.0723,5634.441,5886.458,6188.4565,6579.506,6711.385,6711.385,6711.385,6711.385,6711.385,6711.385
Indonesia,2408.41,2555.3286,2541.1729,2667.9094,2754.0002,2729.8496,2737.75,2785.3623,2831.756,3078.749,3436.3403,3678.3901,3856.453,4041.942,4275.9375,4604.4634,4933.6025,4941.9053,3943.8677,3939.083,3753.7678,3800.953,3817.389,3824.2468,4128.3716,4452.749,4878.2227,5392.1104,6382.0293,6983.9497,8177.112,9775.595,10309.083,10405.758,10458.301,10247.408,10315.834,10640.702,11247.842,11595.102,11595.102,11595.102,11595.102,11595.102,11595.102
Iran,4104.1333,3558.3552,4196.292,3930.367767,3664.443533,3398.5193,2961.505,3018.511,2673.9895,2835.5413,3292.6057,3758.9773,4024.4224,5111.1772,5340.2954,5455.5435,6564.5312,6825.542,6865.6553,7616.8496,8242.715,9235.28,10496.199,11498.957,12932.736,14921.047,15904.463,17915.809,17714.201,18044.977,19116.523,19992.902,17011.908,16181.029,15579.527,13497.838,13911.05,14040.69,13188.87,13240.924,13240.924,13240.924,13240.924,13240.924,13240.924
Iraq,9622.123,8840.235,8281.057,7053.921,6778.2827,6724.9497,7102.0757,8231.529,8376.651,7346.6567,7201.835,2384.9258,2900.8054,3581.337914,4261.870429,4942.402943,5622.935457,6303.467971,6984.000486,7664.533,7589.3145,7541.6704,6848.861,4265.7666,6351.675,6618.354,7361.5635,8337.189,9964.243,11294.439,13105.479,15326.204,17235.873,17390.014,15000.737,10494.439,10037.072,11522.754,11616.762,11920.252,11920.252,11920.252,11920.252,11920.252,11920.252
Ireland,14064.997,14136.983,14162.08,13791.215,14015.858,13992.832,14832.848,15861.533,16536.195,17637.57,19040.83,19321.967,20577.31,21711.354,22653.373,25668.748,27494.088,30539.477,33236.836,36071.598,39746.35,42077.63,46392.895,49762.98,51708.684,55875.633,56340.168,60186.035,56254.652,52878.867,52986.938,53714.656,54413.625,54242.168,58406.457,75990.266,81188.49,86808.65,91647.37,102622.45,102622.45,102622.45,102622.45,102622.45,102622.45
Israel,18795.83,19529.758,19713.549,20157.574,20137.555,20157.389,21147.588,22510.836,22937.654,22135.908,23651.15,24962.555,26136.834,26611.432,27426.521,28639.363,29926.4,30878.256,31693.592,32805.27,35327.105,35125.93,34616.707,32723.291,32018.518,31816.086,31477.191,31280.05,30694.04,31679.553,32680.99,33663.434,34910.715,36078.668,36230.445,37281.348,39039.242,38979.03,38243.504,38562.625,38562.625,38562.625,38562.625,38562.625,38562.625
Italy,21941.047,21531.7,21148.318,20860.445,21096.102,21268.63,22689.629,23829.486,24882.01,25912.541,27016.469,27820.145,28310.203,28232.004,29150.04,30583.93,31243.602,32623.664,34237.78,35258.895,36099.543,35995.87,35316.086,35236.848,35210.15,36438.453,37629.727,39278.04,40041.08,38338.21,38651.53,39455.664,38435.727,37340.996,36959.64,36995.258,38755.73,40155.508,40546.684,40732.03,40732.03,40732.03,40732.03,40732.03,40732.03
Jamaica,4754.8774,4632.693,4555.445,4668.686,4421.726,3884.63,4262.8516,4693.703,4898.8657,4952.0605,5283.718,5111.889,5378.626,5708.223,5663.591,5687.16,5759.154,5669.9473,5717.9023,5800.85,5864.0728,5846.3657,5833.9844,6346.4126,6432.5444,6879.6313,7092.3403,7476.824,7398.19,7390.9375,7533.5967,7649.4287,7937.296,8067.0303,8039.1553,8088.889,8092.5947,8206.209,8419.628,8434.522,8434.522,8434.522,8434.522,8434.522,8434.522
Japan,20852.17,20679.117,20248.773,19793.24,19753.05,20254.344,21946.01,23362.334,25594.398,27335.031,29385.457,31110.086,32143.326,33009.44,33976.027,35783.742,37559.605,37646.12,37128.617,37066.08,37915.273,37468.684,37384.547,37952.09,38901.746,39823.617,40255.957,41021.09,40303.45,38058.36,39789.7,39162.33,39235.848,39666.53,39171.812,40274.207,39467.09,39598.293,39352.13,39704.234,39704.234,39704.234,39704.234,39704.234,39704.234
Jordan,4253.421,4123.5654,4115.7188,4058.369,4531.1445,4214.2676,4113.129,4617.339,4667.1274,4790.7837,3835.9253,3660.4214,3673.8845,3626.1243,3513.9275,3672.9226,3625.6355,3640.8474,3739.8901,3605.2463,3860.0205,4065.502,4361.312,4536.236,5471.129,6394.599,7247.3047,7958.8003,9320.339,10554.338,10614.14,11674.002,11807.083,11130.207,10663.561,10457.684,10088.105,10580.568,10844.865,10789.006,10789.006,10789.006,10789.006,10789.006,10789.006
Kazakhstan,9319.423902,9617.179512,9914.935122,10212.69073,10510.44634,10808.20195,11105.95756,11403.71317,11701.46878,11999.22439,12296.98,12059.725,12268.858,9139.337,7337.676,6327.2026,6314.6064,5977.298,5654.1704,5462.7803,6245.465,7108.0825,7424.8936,8357.259,9474.033,11327.526,13785.8545,16015.968,18475.537,17390.83,20422.447,24606.053,25478.342,26628.018,27303.03,23783.732,23054.086,26073.014,26528.416,28306.396,28306.396,28306.396,28306.396,28306.396,28306.396
Kenya,2226.308,2186.1978,2177.3225,2215.3674,2282.3682,2245.7778,2337.3232,2283.0342,2335.4775,2280.5957,2314.9226,2289.481,2166.9836,2224.6921,2483.4678,2319.676,2348.0977,2324.112,2272.3665,2233.9749,2150.2163,2180.0522,2068.823,1974.1195,2007.8159,2093.7253,2248.7551,2328.893,2348.9912,2425.5322,2608.519,2757.1055,2919.0146,3051.3423,3285.298,3538.2283,3722.6748,4044.9116,4127.8296,4236.668,4236.668,4236.668,4236.668,4236.668,4236.668
Kuwait,64392.37,52016.83,45344.285,44392.49,43481.633,37271.21,28894.271,32357.936,27122.844,30126.678,22365.754,13656.198,28928.295,41244.383,46504.32,48900.95,51898.883,49563.918,47770.168,42102.957,44734.074,40424.04,41322.36,50936.25,61267.508,77999.84,91529.48,94019.56,107644.99,73103.82,77888.24,92054.21,99057.34,92745.53,81626.6,54531.47,52925.594,56270.934,64310.188,62054.52,62054.52,62054.52,62054.52,62054.52,62054.52
Kyrgyzstan,2360.54927,2433.728278,2506.907287,2580.086296,2653.265304,2726.444313,2799.623322,2872.80233,2945.981339,3019.160348,3092.339357,3165.518365,3238.697374,3311.876383,3385.055391,3458.2344,3415.5847,2722.4521,2427.8135,2328.6938,2277.8918,2229.5718,2222.7515,2408.9219,2531.2393,2550.532,2922.445,3264.4473,3767.0996,3706.0405,3658.1638,4444.5493,4857.9067,5036.5723,7218.551,4853.494,5174.08425,5494.6745,5815.26475,6135.855,6135.855,6135.855,6135.855,6135.855,6135.855
Laos,914.1924,1033.9799,1090.1415,1141.3661,1091.7526,1183.6136,1200.0243,1202.1127,1292.083,1405.0205,1411.6147,1414.6007,1429.1765,1472.1792,1567.7957,1639.9609,1776.4961,1853.0448,1845.5016,1984.1149,1969.959,2297.8406,2542.7307,2521.3416,2679.5947,2778.2986,3324.1777,3700.1042,3872.342,4269.4673,4470.572,5020.6104,6011.9536,6421.7993,6724.28,6627.723,6938.6943,7266.4316,7316.1323,7585.5537,7585.5537,7585.5537,7585.5537,7585.5537,7585.5537
Latvia,12734.45263,13142.20917,13549.96571,13957.72224,14365.47878,14773.23532,15180.99185,15588.74839,15996.50493,16404.26146,16812.018,15180.126,10802.577,9722.774,9779.343,9602.492,9774.577,10087.817,10657.002,11096.609,11853.215,12857.024,13439.671,13875.85,14565.601,16700.621,17877.363,19655.76,21019.832,18491.115,19327.377,21471.896,22556.6,22681.514,23613.543,24716.605,25500.613,27162.365,28488.854,29411.12,29411.12,29411.12,29411.12,29411.12,29411.12
Lebanon,6439.4565,6350.816,4185.7407,5965.4224,7150.031,9172.637,7821.5693,9125.984,6085.798,3388.6477,4827.023,6604.7803,4863.4556,4396.6157,4346.113,4252.1343,4173.863,3374.225,4001.9006,4863.3467,5547.0024,6084.5947,7628.178,8718.86,10569.491,13152.828,12710.368,13772.124,15355.109,17219.682,17581.867,15972.841,15461.838,15096.267,15051.937,15271.155,15853.267,15941.899,15562.606,14749.867,14749.867,14749.867,14749.867,14749.867,14749.867
Lesotho,2064.5159,2087.038,2123.7068,2010.56,2021.3737,2020.2097,1936.5029,2008.6007,2240.9773,2386.3708,2404.6335,2422.9668,2348.4326,2537.032,2472.0566,2548.1997,2752.0222,2788.244,2403.7263,2417.4946,2454.0264,2607.8137,2642.6309,2679.8435,2691.1995,2771.7478,2838.2239,2745.5413,3062.158,2988.5417,2692.5435,2726.6133,2954.8572,3054.4631,3212.4592,3382.4414,3232.3171,3033.479,2682.2034,2694.87,2694.87,2694.87,2694.87,2694.87,2694.87
Liberia,2122.7612,1803.3485,1731.4435,1676.0461,1593.9938,1503.4092,1497.796,1594.0042,1640.7352,1718.617,906.8702,857.01886,544.51636,374.1144,286.61758,271.83838,246.74171,486.9445,609.59265,670.56396,995.2094,836.1581,837.2262,609.7082,1137.8593,1106.6305,998.0357,901.40137,939.89246,885.25195,879.09454,885.662,913.2115,936.11194,1028.6824,1210.1753,1267.2236,1377.4381,1591.0184,1258.1931,1258.1931,1258.1931,1258.1931,1258.1931,1258.1931
Lithuania,11134.93151,11490.96156,11846.99161,12203.02166,12559.05171,12915.08176,13271.1118,13627.14185,13983.1719,14339.20195,14695.232,12118.736,10424.5625,9673.154,8895.302,9495.179,9932.157,10424.372,10837.324,11259.69,12111.563,13060.229,13447.231,14941.42,15235.697,17388.69,18709.89,20561.068,22023.621,19256.902,20978.105,23665.562,25366.955,25697.758,26893.27,27162.244,28086.762,29832.797,30921.453,32483.44,32483.44,32483.44,32483.44,32483.44,32483.44
Luxembourg,28116.154,26984.379,26985.086,26846.723,26482.469,26308.791,30128.865,30807.178,33786.363,37509.53,38945.746,42679.285,42778.45,45307.543,47157.14,46934.92,47193.207,51031.633,54626.34,60363.395,66585.98,62035.97,59912.57,57764.754,53136.387,66100.27,64797.258,68275.55,66359.66,60593.63,67784.19,66803.414,68756.31,65823.29,76519.35,82382.44,86516.09,90597.55,88604.07,90479.41,90479.41,90479.41,90479.41,90479.41,90479.41
Macao,14934.289,15809.837,15814.07,17433.713,17986.902,17246.932,18351.348,20857.385,22260.357,23101.346,25753.53,27740.357,31699.717,32924.31,33717.316,35288.605,34133.414,33226.598,31305.89,30374.732,31524.324,31750.494,34357.2,39182.785,48285.36,50222.133,57177.03,66999.1,74003.49,80128.95,104660.08,139520.05,144189.69,143194.12,145062.58,99116.414,90852.59,94059.52,99487.21,93488.375,93488.375,93488.375,93488.375,93488.375,93488.375
Madagascar,1546.6405,1457.8478,1434.4271,1462.372,1467.4402,1494.5985,1740.9473,1551.2799,1495.9714,1408.77,1423.8962,1293.9891,1217.8358,1206.9618,1170.8748,1174.5333,1195.0319,1207.5371,1232.3171,1258.1376,1269.4547,1303.8961,1165.6875,1273.0856,1347.7919,1391.3483,1429.0686,1445.6991,1583.9712,1535.5137,1652.3534,1758.6234,1760.0046,1708.0085,1648.2905,1643.5133,1676.6515,1632.06,1544.0632,1539.063,1539.063,1539.063,1539.063,1539.063,1539.063
Malawi,1267.7512,1282.022,1316.3142,1385.2129,1437.9813,1544.4951,1370.787,1232.4524,1113.8799,1145.124,1061.9098,1113.9692,977.5057,1047.2645,1214.8795,1154.6603,1094.4213,1177.9026,980.3685,990.67676,954.1786,856.27875,1013.1568,1024.0898,1150.7426,1200.087,1218.9154,1432.0919,1623.2701,1196.9756,1159.4869,1192.2114,1081.9175,1206.1454,1081.6387,1124.0508,1084.6626,1147.5176,1135.2921,1161.3806,1161.3806,1161.3806,1161.3806,1161.3806,1161.3806
