,Entity,1750,1760,1770,1780,1790,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0,Afghanistan,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012945494,0.018480647,0.021669442,0.034129996,0.037801724,0.04335993,0.045808833,0.05326608,0.07322032,0.07358391,0.0854416,0.10033048,0.106284514,0.122013114,0.11373056,0.08543128,0.1479519,0.1636936,0.12910293,0.1345167,0.15343112,0.1660708,0.15167534,0.1787136,0.15819775,0.16350497,0.13336323,0.16573392,0.19056575,0.23080759,0.25214338,0.30642045,0.27439797,0.27343467,0.24792345,0.23284778,0.16805434,0.15641147,0.111609004,0.099506505,0.089462005,0.08305055,0.077131316,0.0706777,0.06672778,0.05488996,0.052017417,0.05270568,0.062727444,0.068605036,0.052513268,0.077424295,0.08493193,0.10806349,0.16065161,0.23271917,0.2957424,0.40338126,0.32838032,0.29183197,0.27707645,0.28583142,0.25666347,0.27116078,0.2885413,0.2859549,0.29706252,0.2567944,0.26017997,0.2658372
1,Africa,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7556399999999976e-05,0.0009820405,0.0022003131,0.0021923848,0.0035353242,0.013219625,0.017834708,0.024409406,0.031057494,0.034764815,0.043902785,0.039936516,0.016815761,0.028121473,0.04176499,0.056402333,0.06341765,0.07276437,0.08275714,0.0909625,0.09390756,0.10735923,0.12100435,0.116731,0.123760745,0.13460414,0.13367727,0.13349853,0.15768538,0.17112114,0.16625711,0.17010342,0.18615878,0.18404068,0.15595937,0.18666829,0.19445343,0.20180704,0.21327865,0.2069944,0.21005066,0.21359752,0.19853099,0.17142504,0.15295953,0.16163766,0.18227975,0.19862159,0.21307538,0.22562651,0.23430876,0.24609981,0.25714242,0.27570948,0.2956288,0.29735428,0.3243292,0.32344264,0.32124582,0.31506482,0.32733774,0.34674028,0.41701305,0.43538994,0.4650465,0.46213555,0.47455564,0.511079,0.52181756,0.5348022,0.5492976,0.5339706,0.5522528,0.5578654,0.55908394,0.57831824,0.61948013,0.6665221,0.6725036,0.7027146,0.7429979,0.7812512,0.8285632,0.88492876,0.9141623,0.95599747,0.95552486,0.9262899,0.97684073,0.9794306,1.0164287,1.0650721,1.1113187,1.1046573,1.1166936,1.1277032,1.1966531,1.191995,1.2000366,1.1665251,1.1920505,1.1169115,1.0240961,1.041674,0.9838701,1.0155436,1.1075671,1.154304,1.1624247,1.1620444,1.1567284,1.1124499,1.1223302,1.0824622,1.0319118,1.1064153,1.1397791,1.1255214,1.1300635,1.1274081,1.1555071,1.119719,1.1362721,1.1445001,1.125614,1.1082679,1.1428827,1.0937093,1.1004659,1.0873753,1.0554873,1.0988438,0.98307353,1.0208932,0.99125665,0.95925564
2,Albania,,,,,,0.017235795799999988,0.01716278119999999,0.01708976659999999,0.01701675199999999,0.01694373739999999,0.01687072279999999,0.01679770819999999,0.01672469359999999,0.01665167899999999,0.01657866439999999,0.01650564979999999,0.01643263519999999,0.01635962059999999,0.01628660599999999,0.01621359139999999,0.01614057679999999,0.01606756219999999,0.015994547599999992,0.01592153299999999,0.01584851839999999,0.01577550379999999,0.015702489199999992,0.01562947459999999,0.01555645999999999,0.01548344539999999,0.015410430799999993,0.015337416199999992,0.015264401599999991,0.01519138699999999,0.015118372399999993,0.015045357799999992,0.014972343199999991,0.01489932859999999,0.014826313999999991,0.014753299399999992,0.014680284799999992,0.01460727019999999,0.014534255599999992,0.014461240999999993,0.014388226399999992,0.014315211799999991,0.014242197199999992,0.014169182599999993,0.014096167999999992,0.014023153399999991,0.013950138799999992,0.013877124199999993,0.013804109599999993,0.013731094999999992,0.013658080399999993,0.013585065799999994,0.013512051199999993,0.013439036599999992,0.013366021999999993,0.013293007399999994,0.013219992799999993,0.013146978199999992,0.013073963599999993,0.013000948999999994,0.012927934399999993,0.012854919799999993,0.012781905199999994,0.012708890599999995,0.012635875999999994,0.012562861399999993,0.012489846799999994,0.012416832199999995,0.012343817599999994,0.012270802999999993,0.012197788399999994,0.012124773799999995,0.012051759199999994,0.011978744599999994,0.011905729999999995,0.011832715399999996,0.011759700799999995,0.011686686199999994,0.011613671599999995,0.011540656999999996,0.011467642399999995,0.011394627799999994,0.011321613199999995,0.011248598599999996,0.011175583999999995,0.011102569399999995,0.011029554799999996,0.010956540199999996,0.010883525599999996,0.010810510999999995,0.010737496399999996,0.010664481799999997,0.010591467199999996,0.010518452599999995,0.010445437999999996,0.010372423399999997,0.010299408799999996,0.010226394199999995,0.010153379599999996,0.010080364999999997,0.010007350399999997,0.009934335799999996,0.009861321199999997,0.009788306599999998,0.009715291999999997,0.009642277399999996,0.009569262799999997,0.009496248199999998,0.009423233599999997,0.009350218999999996,0.009277204399999997,0.009204189799999998,0.009131175199999998,0.009058160599999997,0.008985145999999998,0.008912131399999999,0.008839116799999998,0.008766102199999997,0.008693087599999998,0.008620072999999999,0.008547058399999998,0.008474043799999997,0.008401029199999998,0.0083280146,0.008254999999999998,0.008181985399999998,0.008108970799999999,0.0080359562,0.007962941599999999,0.007889926999999998,0.007816912399999999,0.007743897799999999,0.007670883199999999,0.007597868599999999,0.007524853999999999,0.007451839399999999,0.007378824799999999,0.0073058101999999995,0.0072327955999999995,0.32309836,0.39708453,0.62906545,0.562687,0.66028625,0.4049297,0.13336176,0.10353056,0.40916798,0.774856,0.58099794,0.8254675,0.23778823,0.31572577,0.28559908,0.30811146,0.36341593,0.4672824,0.5757659,1.0051103,0.77816045,0.90488917,1.2260456,1.3412603,1.4117563,1.1615194,1.0940837,1.1466707,1.3074449,1.3330656,1.483537,1.5239673,1.7143956,1.9454293,2.462787,2.2551887,1.8094172,1.8702347,1.9705383,2.2275932,2.4732122,2.828372,1.8903245,2.6302996,2.5668557,2.626668,2.6394625,2.6043959,2.609769,2.3650215,2.2811687,2.7561808,1.6841558,1.3069569,0.7668275,0.71327645,0.5884248,0.64109856,0.62159777,0.47776133,0.54661566,0.9365238,0.9553966,1.0230992,1.1959667,1.3801706,1.3478987,1.385305,1.2818637,1.3063571,1.4691418,1.4879525,1.6334264,1.8254082,1.6666856,1.8185169,2.0661745,1.625643,1.5984093,1.8262929,1.6912793,1.6731106,1.6403989,1.8016713,1.8295882,1.8296235
3,Algeria,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60780000000011e-06,0.0043493058,0.0043066936,0.0024340036,0.00481467,0.005357156,0.0064758947,0.009316276,0.011485059,0.012478749,0.012864212,0.014877537,0.016805604,0.017591037,0.019898007,0.018538017,0.0070609855,0.009429192,0.0044057337,0.021176292,0.030772531,0.03960487,0.06239821,0.057818197,0.060518295,0.0736583,0.089851215,0.08638843,0.09181947,0.10236545,0.41954175,0.44565666,0.40847814,0.409204,0.4146334,0.44953504,0.47652793,0.51663953,0.47601697,0.5055593,0.5384051,0.5207657,0.47971538,0.45227006,0.46331143,0.5327951,0.6688496,0.6548238,0.6870493,0.83578235,1.0925175,1.3227613,1.9631587,2.591362,2.106363,2.0410752,2.3847072,2.4591527,3.5674498,2.5251663,3.5694008,2.4110446,1.9712327,2.5539255,3.3352125,3.2991316,3.3448546,3.5780935,3.4719887,3.2239916,3.0240455,3.032439,2.99991,3.004137,3.177377,3.3992364,3.4457092,2.9875424,3.544822,3.000854,2.7633605,2.7716517,2.856378,2.9394941,2.810881,3.3523104,3.1494687,3.214136,3.1906118,3.348967,3.2704897,3.3897867,3.603934,3.6649592,3.8587592,4.0002337,3.879531,3.9620204,4.063172,4.1554093,3.8185709,4.01233,4.058238,3.858676
4,Andorra,,,,,,116.0993539999999,115.54361199999991,114.9878699999999,114.4321279999999,113.87638599999991,113.3206439999999,112.7649019999999,112.20915999999991,111.6534179999999,111.09767599999991,110.54193399999991,109.98619199999992,109.43044999999991,108.87470799999991,108.31896599999992,107.76322399999991,107.20748199999991,106.65173999999992,106.09599799999991,105.54025599999991,104.98451399999992,104.42877199999991,103.87302999999991,103.31728799999992,102.76154599999991,102.20580399999992,101.65006199999992,101.09431999999991,100.53857799999992,99.98283599999992,99.42709399999993,98.87135199999992,98.31560999999992,97.75986799999993,97.20412599999992,96.64838399999992,96.09264199999993,95.53689999999992,94.98115799999992,94.42541599999993,93.86967399999992,93.31393199999992,92.75818999999993,92.20244799999993,91.64670599999992,91.09096399999993,90.53522199999993,89.97947999999992,89.42373799999993,88.86799599999993,88.31225399999992,87.75651199999993,87.20076999999993,86.64502799999993,86.08928599999993,85.53354399999994,84.97780199999993,84.42205999999993,83.86631799999994,83.31057599999993,82.75483399999993,82.19909199999994,81.64334999999994,81.08760799999993,80.53186599999994,79.97612399999994,79.42038199999993,78.86463999999994,78.30889799999994,77.75315599999993,77.19741399999994,76.64167199999994,76.08592999999993,75.53018799999994,74.97444599999994,74.41870399999995,73.86296199999994,73.30721999999994,72.75147799999995,72.19573599999994,71.63999399999994,71.08425199999994,70.52850999999995,69.97276799999995,69.41702599999994,68.86128399999996,68.30554199999995,67.74979999999995,67.19405799999996,66.63831599999995,66.08257399999995,65.52683199999996,64.97108999999995,64.41534799999995,63.85960599999995,63.30386399999995,62.74812199999995,62.19237999999995,61.636637999999955,61.08089599999995,60.52515399999995,59.969411999999956,59.413669999999954,58.85792799999996,58.302185999999956,57.746443999999954,57.19070199999996,56.63495999999996,56.079217999999955,55.52347599999996,54.96773399999996,54.411991999999955,53.85624999999996,53.30050799999996,52.74476599999996,52.18902399999996,51.63328199999996,51.07753999999996,50.52179799999996,49.966055999999966,49.410313999999964,48.85457199999996,48.29882999999997,47.743087999999965,47.18734599999996,46.63160399999997,46.075861999999965,45.52011999999996,44.96437799999997,44.408635999999966,43.85289399999997,43.29715199999997,42.741409999999966,42.18566799999997,41.62992599999997,41.074183999999974,40.51844199999997,39.96269999999997,39.406957999999975,38.85121599999997,38.29547399999997,37.739731999999975,37.18398999999997,36.62824799999997,36.072505999999976,35.516763999999974,34.96102199999997,34.405279999999976,33.84953799999998,33.29379599999998,32.73805399999998,32.18231199999998,31.62656999999998,31.070827999999977,30.51508599999998,29.95934399999998,29.40360199999998,28.847859999999983,28.29211799999998,27.736375999999982,27.180633999999984,26.62489199999998,26.069149999999983,25.513407999999984,24.957665999999985,24.401923999999987,23.846181999999985,23.290439999999986,22.734697999999987,22.178955999999985,21.623213999999987,21.067471999999988,20.51172999999999,19.95598799999999,19.40024599999999,18.84450399999999,18.28876199999999,17.73301999999999,17.17727799999999,16.621535999999992,16.065793999999993,15.510051999999993,14.954309999999992,14.398567999999994,13.842825999999995,13.287083999999995,12.731341999999994,12.175599999999996,11.619857999999997,11.064115999999997,10.508373999999996,9.952631999999998,9.396889999999999,8.841147999999999,8.285405999999998,6.647752,7.0981126,7.189753,7.507393,7.80381,7.974552,7.953851,7.9858103,7.696261,7.540717,7.4286895,6.857717,6.5764103,6.449391,6.1570287,6.399722,6.310664,6.34042,6.3323584,6.2594266,6.445522,6.496004,6.3565416,6.6279693,6.418742,4.9233313,5.235955,5.2628007,5.2415543
5,Angola,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001808781999999995,0.014889903999999995,0.027971025999999996,0.085610256,0.102280356,0.12421689,0.1171446,0.12022921,0.10492857,0.085579515,0.22022,0.21258354,0.2238053,0.21480599,0.27815032,0.17579734,0.29276264,0.4828663,0.6113181,0.5684056,0.72891736,0.76287675,0.7358424,0.644285,0.46363193,0.4820429,0.71268207,0.6995088,0.65581983,0.62435055,0.5296347,0.56154835,0.5289506,0.47817305,0.45701063,0.5511625,0.46488962,0.43802312,0.43778658,0.42117852,0.41569275,0.44814286,0.8568643,0.92093813,1.0760698,1.0834785,1.0893122,1.1017438,0.987665,0.94991744,0.92799395,0.9744039,0.914801,0.7976098,0.85658747,0.846446,0.86892146,0.9220852,0.9866279,0.9660866,1.0303272,0.9825774,0.96059257,0.9768856,0.87261665,0.78040165,0.7446486,0.6809788,0.49424314,0.55587107,0.56826746,0.5654583
6,Anguilla,,,,,,44.32135600000004,44.12307040000003,43.92478480000003,43.726499200000035,43.528213600000036,43.32992800000004,43.13164240000003,42.933356800000034,42.735071200000036,42.53678560000003,42.33850000000003,42.14021440000003,41.941928800000035,41.74364320000004,41.54535760000003,41.34707200000003,41.148786400000034,40.95050080000003,40.75221520000003,40.55392960000003,40.355644000000034,40.157358400000035,39.95907280000003,39.76078720000003,39.56250160000003,39.36421600000003,39.16593040000003,38.96764480000003,38.76935920000003,38.571073600000034,38.37278800000003,38.17450240000003,37.97621680000003,37.777931200000026,37.57964560000003,37.38136000000003,37.18307440000003,36.984788800000025,36.78650320000003,36.58821760000003,36.38993200000003,36.191646400000025,35.993360800000026,35.79507520000003,35.59678960000003,35.398504000000024,35.200218400000026,35.00193280000003,34.80364720000003,34.60536160000002,34.407076000000025,34.20879040000003,34.01050480000003,33.81221920000002,33.613933600000024,33.415648000000026,33.21736240000003,33.01907680000002,32.82079120000002,32.622505600000025,32.42422000000003,32.22593440000002,32.02764880000002,31.829363200000024,31.631077600000026,31.43279200000002,31.234506400000022,31.036220800000024,30.837935200000025,30.63964960000002,30.44136400000002,30.243078400000023,30.044792800000025,29.84650720000002,29.64822160000002,29.449936000000022,29.251650400000024,29.05336480000002,28.85507920000002,28.65679360000002,28.458508000000023,28.260222400000018,28.06193680000002,27.86365120000002,27.665365600000023,27.467080000000017,27.26879440000002,27.07050880000002,26.872223200000022,26.673937600000016,26.475652000000018,26.27736640000002,26.07908080000002,25.880795200000016,25.682509600000017,25.48422400000002,25.28593840000002,25.087652800000015,24.889367200000017,24.691081600000018,24.49279600000002,24.294510400000014,24.096224800000016,23.897939200000017,23.69965360000002,23.501368000000014,23.303082400000015,23.104796800000017,22.90651120000002,22.708225600000013,22.509940000000014,22.311654400000016,22.113368800000018,21.915083200000012,21.716797600000014,21.518512000000015,21.320226400000013,21.12194080000001,20.923655200000013,20.725369600000015,20.527084000000013,20.32879840000001,20.130512800000012,19.932227200000014,19.733941600000012,19.53565600000001,19.33737040000001,19.139084800000013,18.94079920000001,18.74251360000001,18.54422800000001,18.345942400000013,18.14765680000001,17.94937120000001,17.75108560000001,17.552800000000012,17.35451440000001,17.156228800000008,16.95794320000001,16.75965760000001,16.56137200000001,16.363086400000007,16.16480080000001,15.966515200000009,15.768229600000009,15.569944000000008,15.371658400000008,15.173372800000008,14.975087200000008,14.776801600000008,14.578516000000008,14.380230400000007,14.181944800000007,13.983659200000007,13.785373600000007,13.587088000000007,13.388802400000007,13.190516800000006,12.992231200000006,12.793945600000006,12.595660000000006,12.397374400000006,12.199088800000006,12.000803200000005,11.802517600000005,11.604232000000005,11.405946400000005,11.207660800000005,11.009375200000004,10.811089600000004,10.612804000000004,10.414518400000004,10.216232800000004,10.017947200000004,9.819661600000003,9.621376000000003,9.423090400000003,9.224804800000003,9.026519200000003,8.828233600000003,8.629948000000002,8.431662400000002,8.233376800000002,8.035091200000002,7.836805600000002,7.6385200000000015,7.440234400000001,7.241948800000001,7.043663200000001,6.845377600000001,6.647092000000001,6.4488064000000005,6.2505208,6.0522352,5.8539496,6.0201273,6.2288,6.060323,6.247229,6.070692,6.8724546,7.329912,7.1941266,7.3877172,8.484287,8.943857,9.67838,9.811452,9.648827,9.482113,9.864194,9.164717,9.022611,8.834237,8.794879,9.780962,9.706637,8.875355,8.94507,9.8726845,9.613563,9.852858,9.755176,10.012469
7,Antigua and Barbuda,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11654064000000003,0.43623376,0.42770427,0.4193339,0.54815423,0.5373517,0.658744,0.84225416,1.7888753,1.4490432,1.5516483,2.5043178,5.7147546,9.1219425,15.745094,19.688433,7.152148,6.56428,5.7824883,5.1235995,6.690514,11.074513,6.3194203,7.28418,7.664913,6.325396,2.2144463,1.6426938,4.5234566,1.2974504,2.258313,3.856484,3.8752587,4.2961664,4.4906898,4.511603,3.8331828,3.9294703,3.8675587,3.9097564,4.0004787,3.9750767,4.157178,4.382097,4.4516973,4.674421,4.7432637,4.864015,5.278511,5.5034084,5.723982,6.027829,6.408216,6.54638,6.4950438,6.6149755,6.440348,6.322436,6.3813004,6.32341,6.39672,6.514907,6.6373124,6.681476,6.768622,7.017083,6.740573,6.902878,6.6570635,6.9088745
8,Argentina,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03730976,0.029855374,0.042573165,0.03507302,0.058306683,0.089572854,0.06245207,0.0895038,0.10059324,0.08947428,0.09374776,0.088586494,0.09527532,0.10954309,0.061874352,0.058640223,0.044949133,0.035060696,0.08051388,0.07901757,0.12160134,0.13154578,0.17834175,0.2360082,0.26492643,0.26444587,0.3945215,0.37945464,0.6034034,0.43143836,0.3115949,0.46903446,0.4500921,0.50758815,0.59021986,0.5575416,0.5284933,0.509013,0.5839936,0.4323882,0.49588075,0.50725186,0.55892307,0.6886952,0.8258431,1.0618477,0.89841384,0.93455523,0.83665067,1.0261819,1.2140063,1.1976022,1.2732416,1.1010218,0.7143049,0.53138864,0.2962328,0.18784678,0.39744225,0.6360484,0.5249176,0.6487387,0.7638144,0.99620444,0.9960255,0.9829984,1.1556275,1.0944129,1.1017036,1.0521537,1.0397519,1.0547066,1.0867624,1.1576643,1.119883,1.167924,1.229445,1.1909894,1.1923398,1.11146,0.9720639,0.922407,0.94508845,0.91897327,0.88312054,0.86872613,0.9028329,1.0613021,0.9200045,1.7582049,2.014403,2.0394013,1.9474617,1.9993435,2.113695,2.3252914,2.4561558,2.2416515,2.4413848,2.392052,2.4667578,2.5454984,2.335606,2.557255,2.6593328,2.8089852,2.871872,2.980885,3.2859674,3.4612134,3.66271,3.6546595,3.752131,3.750012,3.6656525,3.7933981,3.7714992,3.779853,4.0123534,3.8789697,3.582374,3.5731633,3.5773144,3.5646577,3.3138757,3.3801806,3.6711648,3.8200974,3.6261837,3.4237704,3.543601,3.607063,3.4551003,3.4226372,3.5721865,3.6929173,3.7986495,3.8303308,4.0305786,3.8552363,3.5916944,3.2851214,3.4999025,4.046006,4.1203923,4.3992844,4.337707,4.6344175,4.361312,4.503556,4.54762,4.5387554,4.451076,4.3788633,4.4102354,4.326175,4.219994,4.044336,3.969186,3.6537664,4.2175727,4.4943867,4.299799
