Country Name,GDP Data,Enrollment Rates
Chad,2020.7445,23.5768
Chad,2114.5605,22.85274
Chad,1804.3229,25.37639
Chad,1811.2366,23.63992
Chad,1942.6559,23.02866
Chad,1681.2961,23.35151
Chad,1579.2462,21.35401
Chad,1620.899,20.76958
Chad,1615.0825,20.98353
Chad,1615.0825,22.537695
Chad,1615.0825,24.09186
Chad,1615.0825,24.09186
Chad,1615.0825,24.09186
Chad,1615.0825,24.09186
Chile,7306.0596,64.10049
Chile,7561.518,64.40637
Chile,6520.5186,64.39603
Chile,6224.6113,68.91087
Chile,6341.75,71.48366
Chile,6258.4023,74.38409
Chile,6473.5034,75.77951
Chile,6856.113,77.42098
Chile,7400.482,79.06245
Chile,7956.8716,77.12478
Chile,8012.586,73.9143
Chile,8506.622,91.60129
Chile,9371.283,91.6799
Chile,9827.764,73.02145
Chile,10543.915,74.283864
Chile,11898.526,75.546278
Chile,12283.932,76.808692
Chile,12358.101,78.071106
Chile,12066.892,79.33352
Chile,11407.16,82.08962
Chile,11693.727,86.90136
Chile,11511.693,88.1615
Chile,11481.016,89.42164
Chile,11870.72,90.62096
Chile,13106.786,91.01511
Chile,14570.872,92.00456
Chile,16854.547,91.99733
Chile,18105.645,91.5508
Chile,17407.621,91.54201
Chile,17554.469,89.85976
Chile,20055.396,90.99951
Chile,22020.885,90.98262
Chile,23062.062,89.50314
Chile,23622.014,99.15208
Chile,23741.92,99.86544
Chile,23214.646,100.92168
Chile,22606.166,101.48814
Chile,22864.049,102.29482
Chile,23286.533,103.17305
Chile,23252.557,104.40577
Chile,23252.557,103.69169
Chile,23252.557,106.67352
Chile,23252.557,106.06833
Chile,23252.557,106.06833
Chile,23252.557,106.06833
China,1678.2577,40.16612
China,1667.3282,36.62365
China,1762.4872,32.57598
China,1871.7107,30.10662
China,2095.368,29.87804
China,2336.5251,31.32047
China,2366.6023,32.64565
China,2443.5935,35.128
China,2548.7253,37.21354
China,2507.4414,38.22573
China,2427.055,39.09012
China,2519.9937,41.6763
China,2722.6484,44.53188
China,2943.4604,46.79702
China,3133.4246,47.02545
China,3431.2358,48.66363
China,3659.8289,51.89409
China,3757.72,54.25268
China,3741.418,56.244995
China,3930.9387,58.23731
China,4199.84,59.22922
China,4540.0283,62.11083
China,4940.1445,62.84917
China,5365.0444,64.06201
China,5952.99,67.44517
China,6588.563,70.82833
China,7144.8,74.21149
China,7817.45,78.346
China,8281.87,82.92109
China,8938.087,88.77804
China,10116.533,91.52718
China,10874.707,92.98642
China,11501.821,93.31061
China,11899.735,93.31061
China,12411.439,93.31061
China,12784.436,93.31061
China,13147.852,93.31061
China,13854.229,93.31061
China,13819.324,93.31061
China,14128.812,93.31061
China,14128.812,93.31061
China,14128.812,93.31061
China,14128.812,93.31061
China,14128.812,93.31061
China,14128.812,93.31061
Colombia,7802.737,43.02504
Colombia,7679.038,43.69442
Colombia,7548.4917,44.84973
Colombia,7354.1274,44.87558
Colombia,7349.4995,46.72199
Colombia,7189.221,47.86623
Colombia,7491.647,52.82789
Colombia,7407.0815,53.85164
Colombia,7494.5967,54.54955
Colombia,7517.981,55.01969
Colombia,7624.974,55.19129
Colombia,7516.794,55.36289
Colombia,7725.0728,61.37455
Colombia,8091.757,63.41849
Colombia,8380.605,64.62831
Colombia,8597.688,65.54128
Colombia,8479.622,69.46603
Colombia,8537.107,71.75923
Colombia,8211.042,74.05243
Colombia,7650.2524,74.1051
Colombia,7760.558,76.40448
Colombia,7679.919,77.27984
Colombia,7661.362,78.1552
Colombia,7820.7036,80.55283
Colombia,8089.7007,82.95046
Colombia,8529.045,86.96165
Colombia,9216.343,90.28767
Colombia,10036.59,93.01281
Colombia,10897.64,94.23155
Colombia,10974.397,98.27008
Colombia,11956.13,99.95437
Colombia,13226.351,101.20582
Colombia,13683.41,97.23269
Colombia,13840.157,98.1015
Colombia,14080.851,97.36329
Colombia,13796.842,97.67412
Colombia,13566.159,98.41563
Colombia,13426.758,99.21933
Colombia,13782.132,100.37334
Colombia,14057.756,101.98935
Colombia,14057.756,101.49945
Colombia,14057.756,102.988
Colombia,14057.756,101.57378
Colombia,14057.756,101.57378
Colombia,14057.756,101.57378
Comoros,4266.2812,24.79539143
Comoros,4038.74,27.63746
Comoros,4215.6074,29.322408
Comoros,4198.4766,31.007356
Comoros,4737.9204,32.692304
Comoros,4635.968,34.377252
Comoros,4984.446,36.0622
Comoros,4846.2847,34.92896
Comoros,4593.6357,32.56895
Comoros,4238.011,30.20894
Comoros,4056.2666,27.84893
Comoros,3769.3975,25.48892
Comoros,3876.7458,23.12891
Comoros,3651.4758,23.670795
Comoros,3244.372,24.21268
Comoros,3733.7634,25.790802
Comoros,3529.6528,27.368924
Comoros,3555.6924,28.947046
Comoros,3173.8198,30.525168
Comoros,3116.7026,32.10329
Comoros,2951.0872,33.30296667
Comoros,3198.0337,34.50264333
Comoros,3194.0566,35.70232
Comoros,3096.7175,39.24408
Comoros,2993.5403,42.73566
Comoros,3319.014,44.55191
Comoros,3208.023,46.36816
Comoros,2526.7837,48.18441
Comoros,2664.4934,50.00066
Comoros,2631.4363,51.81691
Comoros,2503.1409,53.63316
Comoros,2731.474,55.44941
Comoros,2961.5688,57.26566
Comoros,2985.0916,59.08191
Comoros,3005.5605,60.55021
Comoros,2988.6812,59.45092667
Comoros,3090.4937,58.35164333
Comoros,3136.6602,57.25236
Comoros,3181.9802,62.8695
Comoros,3208.8936,62.8695
Comoros,3208.8936,62.8695
Comoros,3208.8936,62.8695
Comoros,3208.8936,62.8695
Comoros,3208.8936,62.8695
Comoros,3208.8936,62.8695
Congo,3852.466,55.06225
Congo,3053.0005,62.74103
Congo,3173.9421,66.76235
Congo,5011.885,65.94874
Congo,5729.822,61.86716
Congo,5242.557,60.63942
Congo,3222.5457,64.8949
Congo,2961.7996,66.61546
Congo,2677.1343,62.40311
Congo,2614.498,53.60031
Congo,3021.775,47.15972
Congo,3294.95,46.09019
Congo,2339.3525,47.02385
Congo,2408.0479,48.332405
Congo,2232.0698,49.64096
Congo,2098.3245,48.891075
Congo,2318.4878,48.14119
Congo,2151.5488,46.21472167
Congo,1664.5428,44.28825333
Congo,2086.742,42.361785
Congo,2908.7065,40.43531667
Congo,2714.7468,38.50884833
Congo,2628.9763,36.58238
Congo,2674.9067,37.64511
Congo,3128.918,42.34869
Congo,4293.3706,43.40289875
Congo,4609.468,44.4571075
Congo,3629.85,45.51131625
Congo,4920.0557,46.565525
Congo,3763.5007,47.61973375
Congo,5782.8184,48.6739425
Congo,7036.3994,49.72815125
Congo,7537.829,50.78236
Congo,6984.387,53.25546667
Congo,6489.6,55.72857333
Congo,4702.7046,58.20168
Congo,3968.5942,60.67478667
Congo,4074.6653,63.14789333
Congo,4925.4014,65.621
Congo,4657.116,65.621
Congo,4657.116,65.621
Congo,4657.116,65.621
Congo,4657.116,65.621
Congo,4657.116,65.621
Congo,4657.116,65.621
Costa Rica,8711.516,47.25804
Costa Rica,8399.101,46.85852
Costa Rica,7640.261,45.8747
Costa Rica,7521.541,43.51967
Costa Rica,7872.4414,41.84021
Costa Rica,7791.8486,40.25247
Costa Rica,8399.367,40.84886
Costa Rica,8193.195,41.34478
Costa Rica,8200.516,41.28569
Costa Rica,8503.62,42.05583
Costa Rica,8554.561,43.43326
Costa Rica,8486.701,44.88115
Costa Rica,9139.446,47.11401
Costa Rica,9528.854,48.13269
Costa Rica,9725.536,49.28344
Costa Rica,9864.47,50.39558
Costa Rica,9468.594,49.82265
Costa Rica,9664.772,50.88417
Costa Rica,10392.514,58.27324
Costa Rica,10271.373,63.59281
Costa Rica,10515.262,61.48723
Costa Rica,10787.231,65.94257
Costa Rica,10691.711,67.32548
Costa Rica,10874.106,73.65189
Costa Rica,11215.025,79.9783
Costa Rica,11871.861,81.37133
Costa Rica,11952.692,88.22256
Costa Rica,12489.902,89.66105
Costa Rica,13053.728,90.47567
Costa Rica,13642.417,96.77777
Costa Rica,13726.42,99.95385
Costa Rica,14410.855,102.43203
Costa Rica,15094.226,105.19896
Costa Rica,14711.616,110.99475
Costa Rica,15424.482,115.65001
Costa Rica,16333.762,117.91628
Costa Rica,17231.314,119.99456
Costa Rica,18127.814,123.83499
Costa Rica,18217.113,128.475
Costa Rica,18522.178,137.01633
Costa Rica,18522.178,135.90004
Costa Rica,18522.178,141.20271
Costa Rica,18522.178,133.15916
Costa Rica,18522.178,133.15916
Costa Rica,18522.178,133.15916
Cote d'Ivoire,2666.682,16.38705
Cote d'Ivoire,2685.6575,18.0648
Cote d'Ivoire,2653.4292,18.5332
Cote d'Ivoire,2571.5454,19.0016
Cote d'Ivoire,2539.6838,19.30515
Cote d'Ivoire,2716.5298,19.93263
Cote d'Ivoire,2742.6409,19.83602
Cote d'Ivoire,2603.6125,19.73941
Cote d'Ivoire,2570.049,20.01372
Cote d'Ivoire,2721.9626,20.28803
Cote d'Ivoire,2428.3728,20.56234
Cote d'Ivoire,2402.7683,20.83665
Cote d'Ivoire,2423.8716,21.11096
Cote d'Ivoire,2311.1638,21.38527
Cote d'Ivoire,2193.9429,21.65958
Cote d'Ivoire,2441.3,21.93389
Cote d'Ivoire,2563.752,22.2082
Cote d'Ivoire,2489.2673,22.48251
Cote d'Ivoire,2470.8025,22.75682
Cote d'Ivoire,2367.7683,23.03113
Cote d'Ivoire,2261.1787,24.06076133
Cote d'Ivoire,2223.586,25.09039267
Cote d'Ivoire,2147.0774,26.120024
Cote d'Ivoire,2347.7002,27.14965533
Cote d'Ivoire,2188.2683,28.17928667
Cote d'Ivoire,2141.6702,29.208918
Cote d'Ivoire,2195.8384,30.23854933
Cote d'Ivoire,2274.3438,31.26818067
Cote d'Ivoire,2359.7388,32.297812
Cote d'Ivoire,2507.6616,33.32744333
Cote d'Ivoire,2796.2966,34.35707467
Cote d'Ivoire,2889.4258,35.386706
Cote d'Ivoire,3346.0703,36.41633733
Cote d'Ivoire,3657.7283,37.44596867
Cote d'Ivoire,4091.1125,38.4756
Cote d'Ivoire,4541.9023,41.66374
Cote d'Ivoire,4546.2495,43.89496
Cote d'Ivoire,4548.877,46.85496
Cote d'Ivoire,4816.764,49.0458
Cote d'Ivoire,5035.349,52.21115
Cote d'Ivoire,5035.349,54.65253
Cote d'Ivoire,5035.349,57.28151
Cote d'Ivoire,5035.349,55.06694
Cote d'Ivoire,5035.349,55.06694
Cote d'Ivoire,5035.349,55.06694
Croatia,10384.43788,nan
Croatia,10718.00039,nan
Croatia,11051.5629,nan
Croatia,11385.12541,nan
Croatia,11718.68793,nan
Croatia,12052.25044,nan
Croatia,12385.81295,nan
Croatia,12719.37546,nan
Croatia,13052.93798,nan
Croatia,13386.50049,nan
Croatia,13720.063,nan
Croatia,10899.353,nan
Croatia,9573.355,nan
Croatia,8944.084,79.26046
Croatia,9685.564,81.64051
Croatia,10301.132,78.73882
Croatia,10736.777,79.24087
Croatia,11729.542,80.53873
Croatia,12132.699,82.44988
Croatia,12464.765,84.46741
Croatia,13427.418,89.621305
Croatia,14111.179,94.7752
Croatia,15212.699,95.02173
Croatia,16221.238,95.49564
Croatia,16700.596,97.286265
Croatia,18152.627,99.07689
Croatia,19902.887,99.03451
Croatia,21548.15,99.01253
Croatia,22912.477,98.99923
Croatia,21806.916,98.93942
Croatia,21639.455,98.89552
Croatia,22431.89,99.2656
Croatia,22540.734,99.34639
Croatia,21535.82,100.909
Croatia,21477.525,100.84135
Croatia,22547.463,100.70594
Croatia,23327.596,101.12888
Croatia,25359.7,101.3238
Croatia,25104.54,101.98253
Croatia,26001.002,102.13385
Croatia,26001.002,102.67526
Croatia,26001.002,102.9841
Croatia,26001.002,102.9841
Croatia,26001.002,102.9841
Croatia,26001.002,102.9841
Cyprus,15213.302,nan
Cyprus,15136.402,nan
Cyprus,16109.721,nan
Cyprus,16706.447,nan
Cyprus,18406.432,nan
Cyprus,17863.164,nan
Cyprus,17977.922,nan
Cyprus,19194.125,nan
Cyprus,20122.25,nan
Cyprus,22119.771,nan
Cyprus,22535.14,nan
Cyprus,21508.553,nan
Cyprus,22322.89,nan
Cyprus,21656.121,nan
Cyprus,22380.373,nan
Cyprus,23329.41,nan
Cyprus,22778.906,nan
Cyprus,23260.777,nan
Cyprus,22803.709,nan
Cyprus,24305.844,nan
Cyprus,27567.72,93.37214
Cyprus,28040.58,93.44506
Cyprus,26906.66,96.91521
Cyprus,25184.34,97.55623
Cyprus,25365.447,96.29353
Cyprus,28928.69,94.00523
Cyprus,29449.406,93.14047
Cyprus,30878.047,92.91394
Cyprus,32407.42,92.36916
Cyprus,31801.402,91.92618
Cyprus,31855.75,91.4408
Cyprus,30961.527,92.82562
Cyprus,31319.172,95.29985
Cyprus,28148.766,98.31169
Cyprus,26588.385,99.41673
Cyprus,28228.88,99.77831
Cyprus,30758.475,99.11931
Cyprus,31253.988,100.33255
Cyprus,31223.533,100.25352
Cyprus,32301.82,100.85043
Cyprus,32301.82,101.42741
Cyprus,32301.82,102.4995
Cyprus,32301.82,102.4995
Cyprus,32301.82,102.4995
Cyprus,32301.82,102.4995
Czechia,18336.55239,92.1945
Czechia,18926.53795,96.907405
Czechia,19516.52351,101.62031
Czechia,20106.50907,99.59208
Czechia,20696.49463,94.93588
Czechia,21286.4802,92.65126
Czechia,21876.46576,90.55454
Czechia,22466.45132,92.32541
Czechia,23056.43688,90.46553
Czechia,23646.42244,92.04037
Czechia,24236.408,91.08969
Czechia,20435.57,90.41676
Czechia,20256.303,87.85672
Czechia,20536.512,91.01663
Czechia,21647.84,93.95478
Czechia,22479.887,97.8036
Czechia,23518.648,101.24498
Czechia,22708.32,90.70063
Czechia,21872.21,84.30592
Czechia,21805.762,84.65258
Czechia,22501.195,89.39952
Czechia,23598.492,94.58514
Czechia,23222.879,95.28975
Czechia,24319.578,96.04711
Czechia,25010.672,95.47457
Czechia,27212.762,96.04924
Czechia,27721.584,97.45972
Czechia,30006.361,97.71528
Czechia,31376.184,98.08133
Czechia,29960.416,97.9063
Czechia,30265.84,98.65442
Czechia,31122.107,99.44673
Czechia,30945.021,99.77496
Czechia,30546.51,106.87507
Czechia,31932.49,106.11851
Czechia,32746.5,104.81052
Czechia,33460.086,103.01508
Czechia,35579.258,102.2047
Czechia,36724.83,101.51489
Czechia,37521.227,100.21557
Czechia,37521.227,99.32926
Czechia,37521.227,100.09785
Czechia,37521.227,100.09785
Czechia,37521.227,100.09785
Czechia,37521.227,100.09785
Democratic Republic of Congo,2184.8337,24.48935
Democratic Republic of Congo,2040.1947,24.13412
Democratic Republic of Congo,2033.0565,23.82042
Democratic Republic of Congo,2041.6466,23.54394
Democratic Republic of Congo,2290.527,23.30614
Democratic Republic of Congo,2143.602,23.07635
Democratic Republic of Congo,1969.2367,22.95774
Democratic Republic of Congo,1874.8965,22.87707
Democratic Republic of Congo,1958.4717,24.15057
Democratic Republic of Congo,1950.5587,23.701725
Democratic Republic of Congo,1488.0116,23.25288
Democratic Republic of Congo,1175.7506,22.804035
Democratic Republic of Congo,1461.757,22.35519
Democratic Republic of Congo,1105.5034,24.12216
Democratic Republic of Congo,784.545,25.64897
Democratic Republic of Congo,790.26294,27.61199
Democratic Republic of Congo,688.00446,28.1868375
Democratic Republic of Congo,690.3284,28.761685
Democratic Republic of Congo,611.7234,29.3365325
Democratic Republic of Congo,619.6863,29.91138
Democratic Republic of Congo,544.67126,30.4862275
Democratic Republic of Congo,529.6276,31.061075
Democratic Republic of Congo,534.1964,31.6359225
Democratic Republic of Congo,564.896,32.21077
Democratic Republic of Congo,604.6236,32.7856175
Democratic Republic of Congo,637.1298,33.360465
Democratic Republic of Congo,672.71466,33.9353125
Democratic Republic of Congo,692.3488,34.51016
Democratic Republic of Congo,663.3836,36.82092
Democratic Republic of Congo,657.2143,38.44058
Democratic Republic of Congo,712.1791,38.13175
Democratic Republic of Congo,746.29626,40.16144
Democratic Republic of Congo,773.65466,40.05628
Democratic Republic of Congo,826.7409,39.87744
Democratic Republic of Congo,890.464,42.73134
Democratic Republic of Congo,944.79175,43.82404
Democratic Republic of Congo,1060.6923,46.00103667
Democratic Republic of Congo,1006.6029,48.17803333
Democratic Republic of Congo,1009.11975,50.35503
Democratic Republic of Congo,1021.6937,52.53202667
Democratic Republic of Congo,1021.6937,54.70902333
Democratic Republic of Congo,1021.6937,56.88602
Democratic Republic of Congo,1021.6937,56.88602
Democratic Republic of Congo,1021.6937,56.88602
Democratic Republic of Congo,1021.6937,56.88602
Denmark,23979.723,98.71728
Denmark,23128.795,101.19829
Denmark,23511.057,101.65723
Denmark,23736.13,103.26139
Denmark,24247.697,103.62365
Denmark,24626.002,105.19337
Denmark,26436.166,108.74291
Denmark,27056.191,111.05418
Denmark,27024.982,111.04199
Denmark,27144.453,110.32108
Denmark,27817.977,109.65269
Denmark,27846.027,110.2974
Denmark,28845.56,111.44023
Denmark,28523.4,112.90461
Denmark,29687.18,115.89076
Denmark,30550.236,120.8398
Denmark,31560.564,122.987
Denmark,33088.336,123.93989
Denmark,33963.254,124.89278
Denmark,35450.438,125.79823
Denmark,37403.957,126.85309
Denmark,37265.41,129.87651
Denmark,37064.266,125.10567
Denmark,37679.652,124.61947
Denmark,39556.914,121.34809
Denmark,43031.414,122.08015
Denmark,44582.707,118.17348
Denmark,45687.332,117.99414
Denmark,48294.336,117.27297
Denmark,46005.824,117.13189
Denmark,48860.055,118.94405
Denmark,49686.81,121.81652
Denmark,49100.336,124.57719
Denmark,47969.64,131.6923
Denmark,47861.254,132.45135
Denmark,47492.906,133.79547
Denmark,48930.09,131.4413
Denmark,51671.598,130.32443
Denmark,51931.836,129.84956
Denmark,54027.15,129.31113
Denmark,54027.15,129.9952
Denmark,54027.15,131.77202
Denmark,54027.15,130.327
Denmark,54027.15,130.327
Denmark,54027.15,130.327
Djibouti,5107.33,9.3002
Djibouti,4949.243,9.99319
Djibouti,5151.8027,10.25266
Djibouti,5059.7607,10.51997
Djibouti,4864.727,10.7703
Djibouti,4289.876,10.72013
Djibouti,3885.9102,10.76145
Djibouti,3656.5532,11.44643
Djibouti,3446.8655,10.85495
Djibouti,3062.8909,11.12583
Djibouti,2821.9785,10.43034
Djibouti,2598.2007,9.68165
Djibouti,3161.4287,9.6075
Djibouti,4025.1177,10.09211
Djibouti,2773.0012,10.34954
Djibouti,3340.168,11.36071
Djibouti,2834.8452,11.61948
Djibouti,2986.8728,12.71808
Djibouti,2856.339,13.32852
Djibouti,2943.6538,13.93896
Djibouti,2903.8945,13.88382
Djibouti,2834.9243,16.16016
Djibouti,2698.7766,17.2208
Djibouti,2885.093,19.395575
Djibouti,2938.2139,21.57035
Djibouti,3091.2205,24.14857
Djibouti,3676.9048,23.85174
Djibouti,3831.8237,26.98957
Djibouti,4261.8994,30.74849
Djibouti,3492.941,32.84621
Djibouti,3053.9675,34.639205
Djibouti,3988.0984,36.4322
Djibouti,4246.295,38.64644
Djibouti,4208.9355,39.27531
Djibouti,4432.3965,39.33322
Djibouti,4751.606,39.0539
Djibouti,4650.5986,39.43198
Djibouti,4334.2344,38.52107
Djibouti,5987.0894,40.94712
Djibouti,6132.4233,41.0148
Djibouti,6132.4233,42.62564
Djibouti,6132.4233,43.32403
Djibouti,6132.4233,45.00778
Djibouti,6132.4233,45.00778
Djibouti,6132.4233,45.00778
Dominica,6083.3755,68.503848
Dominica,6924.2544,70.383616
Dominica,7283.1685,72.263384
Dominica,7537.6323,74.143152
Dominica,7831.475,76.02292
Dominica,7370.2637,78.0571
Dominica,7995.8228,80.09128
Dominica,8616.792,71.76337
Dominica,9080.219,73.73498
Dominica,9029.308,75.70659
Dominica,9631.405,77.6782
Dominica,9337.949,80.32617444
Dominica,9820.334,82.97414889
Dominica,9978.319,85.62212333
Dominica,9629.527,88.27009778
Dominica,10189.949,90.91807222
Dominica,10944.1045,93.56604667
Dominica,10016.836,96.21402111
Dominica,8828.669,98.86199556
Dominica,8781.039,101.50997
Dominica,9353.935,106.93825
Dominica,7700.026,109.13349
Dominica,7415.5117,112.22505
Dominica,7567.7173,117.94167
Dominica,7428.3965,115.03077
Dominica,8052.147,114.50452
Dominica,8223.727,113.63636
Dominica,8869.237,113.19413
Dominica,10131.416,111.1635
Dominica,8891.999,112.00124
Dominica,10033.593,108.79563
Dominica,9614.865,109.14123
Dominica,10366.576,104.243
Dominica,10052.645,102.51303
Dominica,10507.92,100.78306
Dominica,10134.615,93.76159
Dominica,10835.492,92.66543
Dominica,10115.859,91.56927
Dominica,9857.702,90.47311
Dominica,10327.737,89.37695
Dominica,10327.737,87.236
Dominica,10327.737,87.17142
Dominica,10327.737,86.99568
Dominica,10327.737,86.99568
Dominica,10327.737,86.99568
Dominican Republic,4097.7725,39.60434
Dominican Republic,4566.82,40.97686
Dominican Republic,4543.4604,42.963
Dominican Republic,4677.358,47.935665
Dominican Republic,5125.0703,52.90833
Dominican Republic,5130.9897,51.347105
Dominican Republic,5342.396,49.78588
Dominican Republic,5853.104,48.7677975
Dominican Republic,6098.4043,47.749715
Dominican Republic,5615.8857,46.7316325
Dominican Republic,5110.1016,45.71355
Dominican Republic,5105.4014,44.6954675
Dominican Republic,5854.0356,43.677385
Dominican Republic,6292.9736,42.6593025
Dominican Republic,6502.6357,41.64122
Dominican Republic,6529.189,43.47021
Dominican Republic,6672.229,47.04871667
Dominican Republic,7267.3047,50.62722333
Dominican Republic,8032.611,54.20573
Dominican Republic,8440.989,56.01415
Dominican Republic,8391.977,59.44008
Dominican Republic,9149.304,63.62818
Dominican Republic,9048.389,67.81628
Dominican Republic,8276.985,68.352795
Dominican Republic,8504.553,68.88931
Dominican Republic,9431.821,70.52304
Dominican Republic,10494.584,75.222295
Dominican Republic,11406.723,79.92155
Dominican Republic,11560.211,78.75716
Dominican Republic,12149.653,80.712
Dominican Republic,13096.969,77.97183
Dominican Republic,13231.797,77.42722
Dominican Republic,13328.421,77.98611
Dominican Republic,13388.624,79.1715
Dominican Republic,13998.327,80.11454
Dominican Republic,15161.65,79.93789
Dominican Republic,16169.959,80.09447
Dominican Republic,16557.008,79.94068
Dominican Republic,17155.328,80.21593
Dominican Republic,17926.738,81.85624
Dominican Republic,17926.738,80.04441
Dominican Republic,17926.738,75.70448
Dominican Republic,17926.738,76.52832
Dominican Republic,17926.738,76.52832
Dominican Republic,17926.738,76.52832
Ecuador,7915.238,47.51722
Ecuador,7944.1943,50.7012
Ecuador,7629.58,53.02943
Ecuador,7228.126,54.88629
Ecuador,7104.497,52.32455
Ecuador,7071.114,55.89355
Ecuador,6646.994,55.93844
Ecuador,6400.9155,56.36809
Ecuador,5996.1777,56.97651
Ecuador,5937.264,56.719365
Ecuador,6184.4883,56.46222
Ecuador,6281.0986,55.06823
Ecuador,6303.641,55.9353
Ecuador,5729.5166,55.21553
Ecuador,5744.652,54.1679
Ecuador,5668.046,53.12027
Ecuador,5577.771,52.07264
Ecuador,5744.345,53.163535
Ecuador,5735.9287,54.25443
Ecuador,5309.485,55.72973
Ecuador,5510.876,55.79078
Ecuador,5798.6143,56.2091
Ecuador,6233.989,57.2973
Ecuador,6496.728,57.02975
Ecuador,7106.095,57.81556
Ecuador,7963.3896,60.55744
Ecuador,8460.081,62.90223
Ecuador,8832.098,64.56517
Ecuador,9664.322,76.036655
Ecuador,9225.989,87.50814
Ecuador,9908.478,91.60272
Ecuador,10796.917,96.20482
Ecuador,11377.923,99.64911
Ecuador,12181.178,102.51107
Ecuador,12239.398,105.42603
Ecuador,11354.9,104.62043
Ecuador,11039.747,104.21371
Ecuador,11413.081,102.61937
Ecuador,11474.869,101.74231
Ecuador,11235.628,100.28594
Ecuador,11235.628,99.88589
Ecuador,11235.628,99.65603
Ecuador,11235.628,98.15469
Ecuador,11235.628,98.15469
Ecuador,11235.628,98.15469
Egypt,1503.4878,48.36572
Egypt,1707.8383,49.39088
Egypt,1693.1415,51.00299
Egypt,1900.1423,52.64403
Egypt,2057.0928,54.22743
Egypt,2057.7676,55.8589
Egypt,2056.2388,58.3043
Egypt,2034.7579,60.18731
Egypt,1951.1313,59.92991
Egypt,2102.777,58.92023
Egypt,2363.0264,69.81674
Egypt,2703.5154,70.14058
Egypt,2913.518,65.0482
Egypt,3333.448,65.78994
Egypt,3734.867,70.92767
Egypt,4353.5874,68.86822
Egypt,5141.719,66.8653
Egypt,5202.5977,71.18488
Egypt,5185.884,74.204595
Egypt,5334.436,77.22431
Egypt,5409.2036,79.0835
Egypt,5587.2725,80.79003
Egypt,5645.3623,80.39017
Egypt,5750.7285,80.2662
Egypt,5913.924,79.4211
Egypt,6153.4644,76.293888
Egypt,6531.3677,73.166676
Egypt,7413.0864,70.039464
Egypt,8747.43,66.912252
Egypt,9276.948,63.78504
Egypt,10419.649,65.25721
Egypt,11504.672,73.51103
Egypt,13117.716,74.48426
Egypt,12747.484,75.8195
Egypt,12364.076,75.66781
Egypt,12621.582,77.120605
Egypt,12098.37,78.5734
Egypt,12009.694,79.3612
Egypt,12278.8955,79.98684
Egypt,12059.8955,81.17052
Egypt,12059.8955,83.16263
Egypt,12059.8955,85.59242
Egypt,12059.8955,85.59242
Egypt,12059.8955,85.59242
Egypt,12059.8955,85.59242
El Salvador,1060.5958,32.50465
El Salvador,993.04865,33.24829667
El Salvador,968.7961,33.99194333
El Salvador,988.1849,34.73559
El Salvador,1028.891,35.33923
El Salvador,1032.434,36.304865
El Salvador,1106.808,37.2705
El Salvador,1094.3303,38.236135
El Salvador,1135.3795,39.20177
El Salvador,1131.9446,38.60463
El Salvador,1048.6945,38.315765
El Salvador,1068.5349,38.0269
El Salvador,1157.3202,39.80503
El Salvador,1336.123,41.71855
El Salvador,1418.6335,43.547104
El Salvador,1621.5951,45.375658
El Salvador,1753.0057,47.204212
El Salvador,1919.1135,49.032766
El Salvador,2004.0417,50.86132
El Salvador,2121.941,51.9945
El Salvador,2323.745,54.5618
El Salvador,2438.77,56.93389
El Salvador,2671.4375,60.48039
El Salvador,2915.498,63.95783
El Salvador,3126.8823,67.67393
El Salvador,3658.7615,67.41905
El Salvador,4014.762,67.12788
El Salvador,4418.236,66.96621
El Salvador,4903.5405,65.72485
El Salvador,5222.856,66.28149
El Salvador,6049.7974,67.69901
El Salvador,7215.2173,69.28767
El Salvador,7372.193,70.36252
El Salvador,7369.935,73.24143
El Salvador,7582.2363,72.48064
El Salvador,7584.579,70.69819
El Salvador,7707.979,69.12903
El Salvador,7942.096,60.897
El Salvador,7987.9927,61.241
El Salvador,8116.269,62.1414
El Salvador,8116.269,63.0418
El Salvador,8116.269,63.9422
El Salvador,8116.269,64.8426
El Salvador,8116.269,65.743
El Salvador,8116.269,65.743
Estonia,9387.132756,nan
Estonia,9688.10478,nan
Estonia,9989.076805,nan
Estonia,10290.04883,nan
Estonia,10591.02085,nan
Estonia,10891.99288,nan
Estonia,11192.9649,95.92232
Estonia,11493.93693,92.60064667
Estonia,11794.90895,89.27897333
Estonia,12095.88098,85.9573
Estonia,12396.853,104.85775
Estonia,12626.786,102.09795
Estonia,10090.747,100.55372
Estonia,9817.439,96.65091
Estonia,9675.688,98.72193
Estonia,10758.367,101.45219
Estonia,11699.906,91.28586
Estonia,11957.48,91.5895
Estonia,11838.959,91.89314
Estonia,11732.874,91.12748
Estonia,13010.503,95.02154
Estonia,13763.808,96.21543
Estonia,14746.476,99.08287
Estonia,15846.114,99.07744
Estonia,16687.523,101.44523
Estonia,20291.969,104.22185
Estonia,22042.734,104.02803
Estonia,24741.186,105.09118
Estonia,25228.648,105.39501
Estonia,22535.018,107.42555
Estonia,23852.137,110.88868
Estonia,26704.477,112.28741
Estonia,28276.275,112.536
Estonia,28599.617,110.52171
Estonia,29229.885,107.68582
Estonia,28516.846,108.6217
Estonia,29319.807,111.5962
Estonia,30981.602,113.24979
Estonia,32280.738,112.7597
Estonia,33852.387,112.2872
