Country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cape Verde,,,680.9142,0,1639.4371,0,,,,,,,0,,,1532.8372,,,2271.576,,,,6339.3184,,,,,,,29.089893,,,,,254.90631,200.66321,,12390.279,,,4290.77,,7770.727,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,0,706.21466,,0,,,,0,,,,,,,,,,,,,,,,
Central African Republic,,75.78818,,0,0,,,,,,,,,,,122.04326,520.2796,,258.78503,1256.208,,78.02787,19.080793,5.959989,308.5674,565.5946,,178.53625,17.796236,525.1784,34.012394,100.71773,81.55773,869.0796,,23.156693,,143.89378,,862.26074,,72.51018,42474.137,105.63675,
Chad,,1363.4586,7781.462,7402.987,7310.6357,7271.33,,,888.1563,,,0.23169474,,4652.4043,,1171.2529,,4777.957,12.9716625,2173.7463,,11427.394,,,,,0,1614.7462,130.19576,2775.6018,18818.47,,14644.107,2616.2825,,,,12507.049,,2.8523827,221.89636,1566.8452,18256.13,,
Chile,,,67.75406,12.724899,2660.3496,12025.211,678.6043,1592.9318,15.481799,0,18.73659,1076.6228,275.71594,25.902985,,82.07786,,894.3576,,6.58917,1183.3594,96.36064,1628.9365,1.797074,56.18691,179.93468,586.86566,152.49574,916.8162,,15712.067,173.14398,169.06578,0,3035.7817,4947.174,0.5529787,111.815926,,11.171521,,5.802028,43.81818,329.039,141.03578
China,10.912357,322.18195,80.529015,3.8925333,2.6853807,22.240248,1340.3917,234.3724,6833.5923,12188.872,4184.525,18697.299,2443.8115,735.8675,18449.525,12056.29,14272.054,1279.7838,20443.803,10467.738,2008.7328,3171.932,22272.025,17034.445,4083.043,6432.976,6758.0796,9087.974,10155.786,6967.081,14011.535,11297.0205,3260.937,2001.9924,4686.187,272.07663,5149.5366,1055.8496,588.4062,375.53528,1047.4888,1254.58,442.49338,158.77959,1.260684
Colombia,0.19101317,52.266125,0,131.01624,0,43.305904,927.9006,23.808083,744.47974,0,63.26416,2.9573855,4.8174605,250.9105,156.9182,289.6878,492.2122,40.22316,263.5434,3526.556,202.54935,34.469707,312.79434,98.7172,1296.6204,1432.796,557.51404,6176.1084,2520.1438,342.69144,5016.7925,4493.879,178.05525,133.64786,154.74547,358.0008,4.7705073,158.68118,121.760735,79.49604,656.636,97.96268,519.5432,89.1463,90.93675
Comoros,,0,,8437.971,,9316.911,,12597.79,,0,,45.21961,,,,,,,,,,,,52.61847,,47917.043,0,,,389.10626,,,9515.107,,2730.2737,,,,,43655.38,,,,,
Congo,,,,0,,,,,,,,,,,618.15814,,,,680.9278,1392.2678,,,1451.442,135.77974,,54.4537,131.11917,631.89764,,,,,203.9777,,,,,,,971.54126,3943.7178,799.4086,2758.2437,0,0
Cook Islands,,0,,,,,,12064.909,,,0,,,,,,,5111.8936,,,,4856.397,,,,4008.4387,,,,,12774.845,,,,,,,,,,,,,,
Costa Rica,55.91669,,,211.05493,,,,,4664.392,,462.56528,6037.811,36.123436,1136.1741,73.25549,225.64587,20129.998,,448.78513,256.13678,5.0261497,35.453266,2305.3257,62.908714,78.44238,94.34894,,551.79895,4653.5244,2818.6348,67.19671,997.772,217.13919,,,574.35376,1011.08044,230.2833,2483.565,0,487.98514,3880.512,5790.5713,,
Cote d'Ivoire,,,,0,,,,,,61.066277,,,,,,,0,,,,,,,,,,,10.091989,2.2228312,48.39015,30.421345,,,,0,0,0,0.9055046,98.062325,56.01291,69.58505,,41.16397,,
Croatia,,,,,,,,,,,,,,,,,42.028957,0,,,17.588455,26.626667,,0,,5.6437397,0,0.59016573,,,25.408133,,34.6293,,212.79337,28.203302,,85.39123,11.320787,1.5739455,5573.74,,0,156.58775,
Cuba,0,0,1816.552,1648.2898,,4945.2026,73.27456,0,1453.2915,,103.513054,,139.06116,6657.867,1370.0304,305.15137,3170.1255,318.23593,8764.01,2303.4133,6.0779057,52966.543,3213.682,5.357518,2202.6145,23119.1,15.700712,1867.7024,4606.563,,,,1866.6155,2.00502,,970.8121,1675.1877,88211.38,357.8666,89.34584,38.342773,0,28621.328,165.26051,
Cyprus,,,,0,,,,,,,,0,,,,216.2522,,,10.9329405,,42.183502,,,2.9989355,0.9816548,,,0,,,,,,,,,,,,,,12.056007,0,,36.89487
Czechia,,,,,,,,,,,,,,,,,0.5827702,993.3513,0,,0,,1953.4741,0,,0.029182533,41.8736,0,0,138.77061,13.378246,,0,12363.823,,,,0,0,,0.047479093,36.29618,0.028587792,0,
Czechoslovakia,,3.9190073,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Republic of Congo,,,,,1004.0211,,,,,0.42497116,76.41533,,0.8113262,,0.12044714,,,79.21521,,165.15894,,25.996544,218.61296,45.20949,,12.190928,150.79399,2.653865,28.698923,7.974142,112.118675,11.652589,6.3875155,,6.2470746,315.2336,15.516209,0.6051023,18.096773,445.28732,249.32483,300.75253,26495.768,52.653553,0.49893436
Denmark,0,0,,0,,0,,,,,0,,0,,,,,,,0,,,0,,,0,,0,,,0,,,0,,,,,,,,,0.051000815,,
Djibouti,44735.137,29883.543,,10862.472,10480.965,,,,6219.6274,28842.057,,,,3272.0425,19246.746,123.088554,15512.077,,,,,13063.426,,,12219.263,12568.859,5380.4385,4941.0425,12906.66,25085.617,4867.897,16600.006,,,,,,,2364.728,23277.488,10090.243,,17144.83,,
Dominica,0,,,,13897.188,,,,,1014.3437,,,,,,7224.373,,,,1040.56,,,,,145.79172,,,10946.518,,,,349.0503,,,,40832.82,,101378.83,,,,,,,
Dominican Republic,0,2548.7456,,0,,13.945582,30.514198,0,17429.227,0,,0,,263.98865,,35.960464,324.50046,,11779.525,,,0,19.897434,868.6014,268.28085,26.732803,,1731.1145,178.53703,150.96298,482.82712,557.36505,569.09235,0,2.9176874,224.23003,26521.248,399.98132,142.95624,,141.77701,37.579132,12782.01,3586.2268,
East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Timor,,,,,,,,,,,,,,,,,,,,,,280.85013,,89.02317,23.78453,,877.7636,92.90061,0,,,,,,,166.11075,9799.374,,,,702.3857,10876.3125,,,
Ecuador,0.49165115,,1824.5302,8453.846,,8.644623,,1706.2341,,293.8241,62.297573,,1878.2832,674.26685,0,7.697841,260.7594,547.67163,158.96303,194.97173,3.302575,251.44948,1562.9178,247.38391,,,2555.01,,1994.385,184.49724,677.45056,24.609959,476.6569,182.7388,0.11279613,5212.5093,3105.1873,,,19.655504,106.233604,852.968,239.8922,1191.8864,639.3625
Egypt,,,,,,,,0.020817043,,,,0.354882,154.44293,0.488741,255.92647,4.7828393,0.39655185,0.08956062,,,0.14711782,,1.5055026,,0.054177873,,,,0.831298,,4.057194,,,,,0.20568174,32.642498,,,,18.982903,5.7064576,,,
El Salvador,,,2184.8276,,,,15490.495,,755.4477,0,,,144.08676,0,0,26.095121,0,34.231117,1427.337,92.00079,8.391399,33258.453,9.981238,,,1279.0052,272.9334,54.598427,49.438805,1477.546,196.59671,4888.1,,1019.76495,,5140.56,6394.483,9.319158,4489.097,1825.047,2389.502,4.751222,147.92328,7.855526,
Eritrea,,,,,,,,,,,,,,81541.1,,,,,,5781.994,22590.527,21957.002,21220.07,20428.56,253.80518,,,,56557.64,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,7.381899,0,,,,,,0,,,,,,0,,,,0,,
Eswatini,,,,0,93383.71,,,,,,946.2308,5435.087,5226.823,5071.7705,5070.223,5085.1206,,,,,26394.852,23270.021,23061.463,22887.436,22800.1,107.28663,606.35754,37960.73,229.382,,,,,,35.52802,,36613.863,6398.8354,,19835.502,,0,88.0434,,
Ethiopia,,55.836533,,8127.6187,11841.958,69.50312,,16335.309,106.12979,674.9141,3314.5964,2477.0295,2378.2502,2364.2415,2307.4346,163.32751,193.77345,1716.7439,0,2108.6448,5527.475,57.23067,5.6279984,8748.779,8377.866,805.1097,3340.2068,301.70428,3523.7603,8375.181,2867.239,4867.977,1457.0507,53.046642,,2202.8577,6283.818,1876.1309,0.018896883,175.2532,1049.4448,4556.14,18099.402,2840.1338,
Europe,63.32219,13.584526,37.159126,78.56059,13.067691,3.8358016,39.58045,6.2578692,229.88974,151.30412,206.83063,347.49295,161.48904,333.0247,277.05658,434.0156,37.51864,73.694756,83.66239,648.9232,398.28665,105.09439,169.66452,172.06425,60.380157,72.19565,26.808395,224.79657,34.97441,13.7956705,111.13359,4.7862935,78.2696,195.24731,176.6741,30.680439,12.575416,17.561947,11.030466,58.447998,43.596825,69.99057,18.681215,298.49063,1.1473643
European Union (27),107.10072,20.148788,62.279613,130.99454,17.47842,0.11158598,12.193264,1.9747789,0.07813221,0,90.613075,274.43942,268.10263,481.2225,275.46118,341.62125,3.8550398,118.76517,8.975664,918.0699,29.13403,14.073823,146.52046,42.593063,10.449001,18.373575,15.908938,4.226478,4.4511666,17.568304,141.00261,4.6897316,19.695034,313.5645,37.9691,1.3252652,7.8733277,9.194205,3.5389307,36.11084,56.210274,35.692524,29.47246,477.4566,1.9047887
Fiji,5468.5415,711.43134,,34911.58,,16770.543,29353.826,446.35287,,0,768.80005,,254.17482,20273.844,,,,435.01227,32366.91,215.19688,0,0,,3495.2568,646.12976,,44.389286,108.79633,0,1597.6437,4319.7124,,3067.2827,,,7304.769,59404.97,,19499.414,847.059,22284.693,8949.779,7481.8584,24562.52,
Finland,,,,,,,,,,,0,,,,,,,,,,,,,,,7.6247554,,,,,,,,,,,,,,,,,0,,
France,0.58271766,0,0.03313718,6.836118,0,0.23589997,3.6119573,0,0.5365625,0,0,0,3.517161,3.0147023,0.7164067,8.707713,2.3948696,19.465982,1.2241663,6005.603,4.2938385,29.31808,6.2873926,50.351376,0,6.610469,0.988195,1.4674859,4.384245,0.32209593,800.8367,3.663863,0,3.1578026,6.290446,1.1753687,0.03750626,18.993176,6.6212583,5.03418,21.58342,3.7222161,93.425896,808.9957,6.753817
French Guiana,,,,,,,,,,,,,,,,,49212.254,,,,3.041973,,,,,,,,,,,,,,,,,,,,47.769936,,,,
French Polynesia,,,,2820.3467,,,,0,,,,,,,,,,,210.38156,,,,,,,,,,,,1201.924,,,,,,,1693.6532,,,,,,,
Gabon,,,,,,,,,1074.7222,,,,,,,,,,,,,,,,,,,,,48.380787,154.69427,49.816418,4238.282,,,,,,,,,,,123.1239,
Gambia,4357.658,12611.513,12194.201,11775.878,11358.442,10975.449,,,,,,,,,,,312.72818,,,2291.4346,,16.898104,0,511.98297,380.65125,,,16.998236,38.450047,884.2867,2011.1145,,20766.416,155.30318,,2800.5398,,839.9165,,601.90155,,642.02655,635.66266,,
Georgia,,,,,,,,,,,,70.27297,0.19086428,,,6.1504626,,10.775785,,,4819.849,11854.911,471.6917,,2.2562833,63.112457,15.2521715,,,189.51013,,45.791534,2787.2246,706.5458,317.94547,273.65765,,,30.299633,134.93108,136.30165,47.36582,138.8746,9387.712,
Germany,,,,,,,,,,,0,0,1.9013772,124.11029,0,36.98076,0,6.385375,0.018399402,122.61368,,0,405.34518,0,0.18457751,0.7597384,1.6014228,0.16013041,0,0,0,0,0,7.7766333,0.001221615,,0,0.7552251,0.014475849,0,0.039602064,1.923064,0.002398949,0,
Ghana,,,,10761.793,41549.55,40731.457,,,,18.601631,,12623.495,,,,4014.0188,,,,1692.6808,,713.15094,10.598158,,,,,1402.8826,238.42712,639.4392,67.152245,358.8652,,90.824585,,17.318449,0,3308.8584,323.9323,82.804886,0.62149626,0.9929024,14.9361315,120.4912,
Greece,0.1826551,858.37146,,5.0537786,2.053307,0,455.88443,0,0.24703096,,0.59210336,0,,20.078682,9.391947,288.72305,13.883992,0,10.969449,1047.3026,67.81051,12.1927185,5.1276875,4.5002522,0,,33.224995,54.05946,33.48498,9.40708,1.3594611,,1.8242128,,709.0601,4.6267834,1.8605098,64.29903,44.370148,1.1632277,19.872087,120.12023,529.61145,237.11774,0
Grenada,0,,,,,,,,,,1009.42804,,,,,,,,,196.55376,,,69.28663,,54780.01,,,,,,0,,,,,,,,,,,,,,
Guadeloupe,,,,,,,,,0,2872.4626,0,,,,,0,,,0,211.15231,,,,,37.442,,,0,,,,,,,,,,20150.268,,,,,0,,
Guam,,,,,,,,385.3476,,,,,3870.517,48.78015,,,,4159.5938,,,,,9314.741,,182.9023,,,,,,,,,,,,,,,,,,,57815.832,
Guatemala,,,276.23843,46.591805,38.865253,63.034317,30.681671,549.6237,518.598,0,,256.0677,52.210434,,5.9435854,71.74497,6.988143,,950.5335,54.983192,32.260006,1016.25446,819.4881,1.7501283,,3638.587,0,43.813763,1411.3573,17629.25,3134.8694,3626.0662,10564.48,3.7088277,2705.7842,3785.7136,3304.5046,280.92038,16897.627,3054.6106,16553.527,139.79625,18934.389,25007.617,
Guinea,,98.66923,0,784.43384,,,,,,,,,,86.090164,,,,,0,,0,2604.8691,,,8.670863,,12.860866,216.66295,42.945694,399.14905,467.60074,191.33315,,100.4574,,259.07443,,26.85284,,,375.16403,529.5927,357.41937,176.6802,
Guinea-Bissau,,,0,0,0,0,,398.8518,,,,,,162.94983,,,,,126.681274,,,,7777.973,0,74.23839,,2262.933,,50.388428,,3623.7275,,,,,,,,599.5468,,,,,,
Guyana,,,,,,,,,0,0,,,,,,,5042.6167,26946.764,53348.926,,,,,,,36168.133,4615.125,,13259.804,,0,,,,,26356.115,,428.9467,,,,4287.9995,61.82556,,
Haiti,21088.533,446.72067,437.79147,429.06155,,,2256.5906,136.90103,13151.32,383.0981,0,,13877.75,68.06479,21199.3,,1.9946975,,149.2265,0.6090918,14.3536825,59.694107,445.52094,2034.044,4147.489,461.6051,428.43454,2335.696,2572.0056,130.57715,38608.902,75.16336,2337.8447,324.1822,6363.185,3922.722,49423.703,5432.8394,357.19647,39.720654,390.69397,6255.875,120.99263,0,
High-income countries,65.21538,23.864384,58.25096,79.24085,83.888565,264.9983,36.58661,53.79712,1.5633092,15.763342,76.04431,145.57065,168.44585,728.09753,729.2667,538.53296,103.34539,109.42536,149.55309,674.0552,94.171974,119.20278,120.36723,54.204693,515.01,138.94879,30.687572,119.94138,1210.2867,219.38567,327.3398,119.486595,29.346739,328.72537,80.10055,117.16072,7171.052,156.64046,294.72302,73.16925,54.768806,28.967903,63.235294,249.9624,6.5366387
Honduras,,0,510.5029,,0,,664.3674,,337.72705,0,949.88654,,,1499.8973,274.19376,430.46115,1254.9039,0,33478.434,7765.5127,16.900198,1672.3358,3964.3518,815.2035,2617.4768,1383.6659,19.366823,465.43222,3867.7568,674.0717,751.98773,872.9941,1421.6873,,12766.981,9474.9375,4758.066,500.06,2658.7654,1070.1958,51013.688,24.352167,2132.273,537.6542,
Hong Kong,7.391709,0,251.5817,60.432636,,18.072002,0.7464321,18.05133,1.8356339,61.049477,,3.0725322,34.42255,22.726492,65.11897,,,3.958862,,7.4225087,,,,51.30355,,0,,,2.93589,4.9333296,210.3068,,,,,,,2.0907302,4.009857,,,2.3350208,,2.7363973,
Hungary,,,,,0,,0,,,,,,0,,,,1.9401894,0,,1304.903,19.603895,98.251564,14.090885,0,3.8932095,0,321.16733,0,4.9882736,,20.026371,,0,650.5039,65.8701,,23.249876,13.259863,0,1535.0295,,,0,,
Iceland,,,,0,0,,,,112.03585,,,,,,,31.00613,0,,,,70.7005,,,,,,,,,,0,,,,,,,,,,,,,976.4949,
India,4599.5635,2262.9253,10390.009,8694.585,2666.9326,1465.1863,776.4749,39030.734,5304.473,434.50058,471.24933,987.6218,338.3856,13962.096,1321.4539,3509.2056,1672.6761,3034.6685,3378.9487,4033.436,6786.0684,5141.425,31140.82,724.51666,2979.9849,2469.3267,629.874,3206.1272,1159.2495,906.7304,344.9493,1020.1258,338.83118,1294.1223,470.7807,13707.536,12627.966,1653.7635,2006.0579,2031.5679,1407.085,272.37207,154.97472,1066.906,1.5906004
Indonesia,53.308506,241.07774,255.06888,273.08667,243.6809,9.2797165,75.67907,43.31597,63.50222,55.319622,22.274937,142.89827,213.2798,141.3481,1843.8325,143.81032,461.9762,539.11237,55.301884,15.603072,374.9806,56.061275,276.68253,279.35703,355.77234,64.21971,1624.9323,596.80927,200.69301,1198.1046,92.31847,11.467436,20.811462,268.5585,211.64091,188.88274,184.00026,202.2073,1095.4655,306.00644,472.97232,568.83795,942.5972,6824.2993,230.40547
Iran,2466.7278,84.24692,,16.993736,,14.979004,85.67006,0.09892859,312.8462,282.81802,1312.6947,373.36035,72.00362,843.0698,186.11253,10.298576,6.631668,359.472,103.889885,15737.522,20495.072,21998.947,522.3096,439.14987,10.209714,184.71532,240.32571,255.822,30.272074,0.36193523,6.3483543,,88.338165,7.6434894,565.99615,32.31413,2.4007807,252.5079,30.540464,11582.6,279.12643,3689.5715,2437.0752,345.15918,287.70474
