,Country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
54,Djibouti,44735.137,29883.543,20373.0075,10862.472,10480.965,9415.6306,8350.2962,7284.9618,6219.6274,28842.057,22449.553375,16057.04975,9664.546125,3272.0425,19246.746,123.088554,15512.077,15022.3468,14532.6166,14042.8864,13553.1562,13063.426,12782.038333333334,12500.650666666666,12219.263,12568.859,5380.4385,4941.0425,12906.66,25085.617,4867.897,16600.006,14566.394857142857,12532.783714285715,10499.172571428571,8465.56142857143,6431.950285714285,4398.339142857141,2364.728,23277.488,10090.243,13617.536500000002,17144.83,17144.83,17144.83
55,Dominica,0.0,3474.297,6948.594,10422.891,13897.188,11320.619139999999,8744.05028,6167.481419999999,3590.912559999999,1014.3437,2049.3485833333334,3084.3534666666665,4119.3583499999995,5154.3632333333335,6189.3681166666665,7224.373,5678.419749999999,4132.4664999999995,2586.5132499999995,1040.56,861.6063439999999,682.6526879999999,503.699032,324.74537599999996,145.79172,3746.033813333334,7346.275906666668,10946.518,8297.151075,5647.78415,2998.4172250000006,349.0503,10469.992725,20590.935149999998,30711.877575,40832.82,71105.825,101378.83,101378.83,101378.83,101378.83,101378.83,101378.83,101378.83,101378.83
56,Dominican Republic,0.0,2548.7456,1274.3728,0.0,6.972791,13.945582,30.514198,0.0,17429.227,0.0,0.0,0.0,131.994325,263.98865,149.974557,35.960464,324.50046,6052.01273,11779.525,7853.016666666666,3926.508333333333,0.0,19.897434,868.6014,268.28085,26.732803,878.9236514999999,1731.1145,178.53703,150.96298,482.82712,557.36505,569.09235,0.0,2.9176874,224.23003,26521.248,399.98132,142.95624,142.366625,141.77701,37.579132,12782.01,3586.2268,3586.2268
57,East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,East Timor,,,,,,,,,,,,,,,,,,,,,,280.85013,184.93665,89.02317,23.78453,450.774065,877.7636,92.90061,0.0,23.730107142857143,47.46021428571429,71.19032142857142,94.92042857142857,118.65053571428572,142.38064285714285,166.11075,9799.374,7525.1269250000005,5250.87985,2976.6327750000005,702.3857,10876.3125,10876.3125,10876.3125,10876.3125
59,Ecuador,0.49165115,912.510925575,1824.5302,8453.846,4231.2453115,8.644623,857.4393615,1706.2341,1000.0291,293.8241,62.297573,970.2903865000001,1878.2832,674.26685,0.0,7.697841,260.7594,547.67163,158.96303,194.97173,3.302575,251.44948,1562.9178,247.38391,1016.5926066666667,1785.8013033333334,2555.01,2274.6975,1994.385,184.49724,677.45056,24.609959,476.6569,182.7388,0.11279613,5212.5093,3105.1873,2076.6767013333333,1048.1661026666666,19.655504,106.233604,852.968,239.8922,1191.8864,639.3625
60,Egypt,,,,,,,,0.020817043,0.10433328224999999,0.1878495215,0.27136576075,0.354882,154.44293,0.488741,255.92647,4.7828393,0.39655185,0.08956062,0.10874635333333334,0.12793208666666667,0.14711782,0.8263102099999999,1.5055026,0.7798402365,0.054177873,0.24845790475,0.4427379365,0.63701796825,0.831298,2.444246,4.057194,3.286891548,2.516589096,1.7462866440000002,0.9759841920000003,0.20568174,32.642498,29.227599250000004,25.812700500000002,22.39780175,18.982903,5.7064576,5.7064576,5.7064576,5.7064576
61,El Salvador,,,2184.8276,5511.24445,8837.6613,12164.078150000001,15490.495,8122.971350000001,755.4477,0.0,48.02892,96.05784,144.08676,0.0,0.0,26.095121,0.0,34.231117,1427.337,92.00079,8.391399,33258.453,9.981238,432.98922533333337,855.9972126666667,1279.0052,272.9334,54.598427,49.438805,1477.546,196.59671,4888.1,2953.932475,1019.76495,3080.162475,5140.56,6394.483,9.319158,4489.097,1825.047,2389.502,4.751222,147.92328,7.855526,7.855526
62,Eritrea,,,,,,,,,,,,,,81541.1,68914.58233333334,56288.06466666667,43661.547000000006,31035.02933333334,18408.511666666673,5781.994,22590.527,21957.002,21220.07,20428.56,253.80518,14329.763884999998,28405.722589999998,42481.681294999995,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64,56557.64
63,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,7.381899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Eswatini,,,,0.0,93383.71,77977.46346666667,62571.216933333344,47164.970400000006,31758.723866666674,16352.477333333341,946.2308,5435.087,5226.823,5071.7705,5070.223,5085.1206,9347.066879999998,13609.013159999999,17870.95944,22132.905719999995,26394.852,23270.021,23061.463,22887.436,22800.1,107.28663,606.35754,37960.73,229.382,197.07300333333333,164.76400666666666,132.45501000000002,100.14601333333334,67.83701666666667,35.52802,18324.69551,36613.863,6398.8354,13117.1687,19835.502,9917.751,0.0,88.0434,88.0434,88.0434
65,Ethiopia,,55.836533,4091.7276165000003,8127.6187,11841.958,69.50312,8202.40606,16335.309,106.12979,674.9141,3314.5964,2477.0295,2378.2502,2364.2415,2307.4346,163.32751,193.77345,1716.7439,0.0,2108.6448,5527.475,57.23067,5.6279984,8748.779,8377.866,805.1097,3340.2068,301.70428,3523.7603,8375.181,2867.239,4867.977,1457.0507,53.046642,1127.9521710000001,2202.8577,6283.818,1876.1309,0.018896883,175.2532,1049.4448,4556.14,18099.402,2840.1338,2840.1338
66,Europe,63.32219,13.584526,37.159126,78.56059,13.067691,3.8358016,39.58045,6.2578692,229.88974,151.30412,206.83063,347.49295,161.48904,333.0247,277.05658,434.0156,37.51864,73.694756,83.66239,648.9232,398.28665,105.09439,169.66452,172.06425,60.380157,72.19565,26.808395,224.79657,34.97441,13.7956705,111.13359,4.7862935,78.2696,195.24731,176.6741,30.680439,12.575416,17.561947,11.030466,58.447998,43.596825,69.99057,18.681215,298.49063,1.1473643
67,European Union (27),107.10072,20.148788,62.279613,130.99454,17.47842,0.11158598,12.193264,1.9747789,0.07813221,0.0,90.613075,274.43942,268.10263,481.2225,275.46118,341.62125,3.8550398,118.76517,8.975664,918.0699,29.13403,14.073823,146.52046,42.593063,10.449001,18.373575,15.908938,4.226478,4.4511666,17.568304,141.00261,4.6897316,19.695034,313.5645,37.9691,1.3252652,7.8733277,9.194205,3.5389307,36.11084,56.210274,35.692524,29.47246,477.4566,1.9047887
68,Fiji,5468.5415,711.43134,17811.50567,34911.58,25841.061500000003,16770.543,29353.826,446.35287,223.176435,0.0,768.80005,511.487435,254.17482,20273.844,15314.1360675,10354.428135,5394.7202025,435.01227,32366.91,215.19688,0.0,0.0,1747.6284,3495.2568,646.12976,345.259523,44.389286,108.79633,0.0,1597.6437,4319.7124,3693.49755,3067.2827,4479.778133333333,5892.273566666667,7304.769,59404.97,39452.192,19499.414,847.059,22284.693,8949.779,7481.8584,24562.52,24562.52
69,Finland,,,,,,,,,,,0.0,0.5083170266666667,1.0166340533333333,1.5249510800000001,2.0332681066666667,2.5415851333333332,3.0499021600000003,3.558219186666667,4.066536213333333,4.57485324,5.0831702666666665,5.5914872933333335,6.0998043200000005,6.608121346666667,7.116438373333334,7.6247554,7.176240376470588,6.727725352941176,6.2792103294117645,5.830695305882353,5.382180282352941,4.933665258823529,4.4851502352941175,4.036635211764706,3.588120188235294,3.1396051647058822,2.6910901411764705,2.2425751176470587,1.794060094117647,1.3455450705882352,0.8970300470588235,0.44851502352941175,0.0,0.0,0.0
70,France,0.58271766,0.0,0.03313718,6.836118,0.0,0.23589997,3.6119573,0.0,0.5365625,0.0,0.0,0.0,3.517161,3.0147023,0.7164067,8.707713,2.3948696,19.465982,1.2241663,6005.603,4.2938385,29.31808,6.2873926,50.351376,0.0,6.610469,0.988195,1.4674859,4.384245,0.32209593,800.8367,3.663863,0.0,3.1578026,6.290446,1.1753687,0.03750626,18.993176,6.6212583,5.03418,21.58342,3.7222161,93.425896,808.9957,6.753817
71,French Guiana,,,,,,,,,,,,,,,,,49212.254,36909.95099325,24607.6479865,12305.34497975,3.041973,5.27837115,7.514769300000001,9.75116745,11.987565600000002,14.223963750000001,16.460361900000002,18.69676005,20.9331582,23.169556350000004,25.405954500000004,27.642352650000003,29.878750800000002,32.115148950000005,34.351547100000005,36.587945250000004,38.824343400000004,41.06074155,43.2971397,45.53353785000001,47.769936,47.769936,47.769936,47.769936,47.769936
72,French Polynesia,,,,2820.3467,2115.260025,1410.17335,705.086675,0.0,19.125596363636365,38.25119272727273,57.3767890909091,76.50238545454546,95.62798181818182,114.7535781818182,133.87917454545456,153.00477090909092,172.13036727272728,191.25596363636365,210.38156,293.01009666666664,375.63863333333336,458.26716999999996,540.8957066666667,623.5242433333333,706.15278,788.7813166666666,871.4098533333333,954.0383899999999,1036.6669266666665,1119.2954633333334,1201.924,1272.1710285714285,1342.4180571428572,1412.6650857142856,1482.9121142857143,1553.1591428571428,1623.4061714285715,1693.6532,1693.6532,1693.6532,1693.6532,1693.6532,1693.6532,1693.6532,1693.6532
73,Gabon,,,,,,,,,1074.7222,1025.8487993809524,976.9753987619047,928.101998142857,879.2285975238094,830.3551969047619,781.4817962857143,732.6083956666666,683.734995047619,634.8615944285714,585.9881938095238,537.1147931904761,488.24139257142855,439.3679919523809,390.49459133333335,341.6211907142857,292.7477900952381,243.87438947619046,195.00098885714286,146.12758823809526,97.25418761904763,48.380787,154.69427,49.816418,4238.282,3864.176718181818,3490.071436363636,3115.9661545454546,2741.8608727272726,2367.7555909090906,1993.6503090909089,1619.545027272727,1245.4397454545451,871.3344636363632,497.22918181818136,123.1239,123.1239
74,Gambia,4357.658,12611.513,12194.201,11775.878,11358.442,10975.449,10006.110743636364,9036.772487272727,8067.434230909092,7098.095974545455,6128.757718181818,5159.419461818182,4190.081205454546,3220.742949090909,2251.4046927272725,1282.066436363636,312.72818,972.2969866666667,1631.8657933333334,2291.4346,1154.166352,16.898104,0.0,511.98297,380.65125,259.4335786666667,138.21590733333335,16.998236,38.450047,884.2867,2011.1145,11388.76525,20766.416,155.30318,1477.9214900000002,2800.5398,1820.22815,839.9165,720.909025,601.90155,621.96405,642.02655,635.66266,635.66266,635.66266
75,Georgia,,,,,,,,,,,,70.27297,0.19086428,2.1773970533333333,4.163929826666666,6.1504626,8.4631238,10.775785,1613.8001900000002,3216.824595,4819.849,11854.911,471.6917,236.97399165000002,2.2562833,63.112457,15.2521715,73.33815766666666,131.42414383333332,189.51013,117.65083200000001,45.791534,2787.2246,706.5458,317.94547,273.65765,192.538311,111.418972,30.299633,134.93108,136.30165,47.36582,138.8746,9387.712,9387.712
76,Germany,,,,,,,,,,,0.0,0.0,1.9013772,124.11029,0.0,36.98076,0.0,6.385375,0.018399402,122.61368,61.30684,0.0,405.34518,0.0,0.18457751,0.7597384,1.6014228,0.16013041,0.0,0.0,0.0,0.0,0.0,7.7766333,0.001221615,0.0006108075,0.0,0.7552251,0.014475849,0.0,0.039602064,1.923064,0.002398949,0.0,0.0
77,Ghana,,,,10761.793,41549.55,40731.457,30553.243157750003,20375.0293155,10196.815473249999,18.601631,6321.048315500001,12623.495,10471.125950000001,8318.7569,6166.38785,4014.0188,3433.6843,2853.3498,2273.0153,1692.6808,1202.91587,713.15094,10.598158,289.0550464,567.5119348,845.9688231999999,1124.4257115999999,1402.8826,238.42712,639.4392,67.152245,358.8652,224.84489250000001,90.824585,54.071517,17.318449,0.0,3308.8584,323.9323,82.804886,0.62149626,0.9929024,14.9361315,120.4912,120.4912
78,Greece,0.1826551,858.37146,431.7126193,5.0537786,2.053307,0.0,455.88443,0.0,0.24703096,0.41956715999999994,0.59210336,0.0,10.039341,20.078682,9.391947,288.72305,13.883992,0.0,10.969449,1047.3026,67.81051,12.1927185,5.1276875,4.5002522,0.0,16.6124975,33.224995,54.05946,33.48498,9.40708,1.3594611,1.59183695,1.8242128,355.4421564,709.0601,4.6267834,1.8605098,64.29903,44.370148,1.1632277,19.872087,120.12023,529.61145,237.11774,0.0
79,Grenada,0.0,100.942804,201.885608,302.82841199999996,403.771216,504.71402,605.6568239999999,706.5996279999999,807.542432,908.485236,1009.42804,919.1086755555556,828.7893111111111,738.4699466666667,648.1505822222223,557.8312177777777,467.5118533333333,377.1924888888889,286.87312444444444,196.55376,154.13138333333333,111.70900666666667,69.28663,27424.648315,54780.01,45650.00833333333,36520.00666666667,27390.005,18260.003333333334,9130.001666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Guadeloupe,,,,,,,,,0.0,2872.4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.15231,176.410248,141.668186,106.92612400000002,72.18406200000001,37.442,24.961333333333336,12.480666666666668,0.0,2015.0268,4030.0536,6045.080400000001,8060.1072,10075.134,12090.160800000001,14105.187600000001,16120.2144,18135.2412,20150.268,16120.2144,12090.1608,8060.1071999999995,4030.0535999999993,0.0,0.0,0.0
81,Guam,,,,,,,,385.3476,1082.38148,1779.41536,2476.44924,3173.48312,3870.517,48.78015,1076.4835625,2104.186975,3131.8903875,4159.5938,5190.62324,6221.652679999999,7252.6821199999995,8283.71156,9314.741,4748.82165,182.9023,3216.2143894736846,6249.526478947369,9282.838568421053,12316.150657894737,15349.462747368421,18382.774836842105,21416.08692631579,24449.399015789477,27482.71110526316,30516.023194736845,33549.33528421053,36582.647373684216,39615.959463157895,42649.27155263158,45682.583642105266,48715.89573157895,51749.20782105264,54782.51991052632,57815.832,57815.832
82,Guatemala,,,276.23843,46.591805,38.865253,63.034317,30.681671,549.6237,518.598,0.0,128.03385,256.0677,52.210434,29.077009699999998,5.9435854,71.74497,6.988143,478.76082149999996,950.5335,54.983192,32.260006,1016.25446,819.4881,1.7501283,1820.1685641499998,3638.587,0.0,43.813763,1411.3573,17629.25,3134.8694,3626.0662,10564.48,3.7088277,2705.7842,3785.7136,3304.5046,280.92038,16897.627,3054.6106,16553.527,139.79625,18934.389,25007.617,25007.617
83,Guinea,,98.66923,0.0,784.43384,714.5994724,644.7651048,574.9307372000001,505.0963696,435.262002,365.4276344,295.5932668,225.75889919999997,155.92453159999997,86.090164,68.8721312,51.6540984,34.436065600000006,17.218032800000003,0.0,0.0,0.0,2604.8691,1739.4696876666667,874.0702753333333,8.670863,10.7658645,12.860866,216.66295,42.945694,399.14905,467.60074,191.33315,145.895275,100.4574,179.765915,259.07443,142.963635,26.85284,142.95657,259.0603,375.16403,529.5927,357.41937,176.6802,176.6802
84,Guinea-Bissau,,,0.0,0.0,0.0,0.0,199.4259,398.8518,359.534805,320.21781,280.900815,241.58382,202.26682499999998,162.94983,155.6961188,148.4424076,141.1886964,133.9349852,126.681274,2039.5042055000001,3952.327137,5865.1500685,7777.973,0.0,74.23839,1168.585695,2262.933,1156.660714,50.388428,1837.0579639999999,3623.7275,3245.7049125,2867.6823249999998,2489.6597375,2111.63715,1733.6145625,1355.591975,977.5693875000001,599.5468,599.5468,599.5468,599.5468,599.5468,599.5468,599.5468
85,Guyana,,,,,,,,,0.0,0.0,720.3738142857143,1440.7476285714285,2161.121442857143,2881.495257142857,3601.8690714285713,4322.242885714286,5042.6167,26946.764,53348.926,50894.527,48440.128,45985.729,43531.33,41076.931,38622.532,36168.133,4615.125,8937.4645,13259.804,6629.902,0.0,5271.223,10542.446,15813.669,21084.892,26356.115,13392.530850000001,428.9467,1393.7099,2358.4731,3323.2363,4287.9995,61.82556,61.82556,61.82556
86,Haiti,21088.533,446.72067,437.79147,429.06155,1038.2379,1647.4142500000003,2256.5906,136.90103,13151.32,383.0981,0.0,6938.875,13877.75,68.06479,21199.3,10600.647348749999,1.9946975,75.61059875,149.2265,0.6090918,14.3536825,59.694107,445.52094,2034.044,4147.489,461.6051,428.43454,2335.696,2572.0056,130.57715,38608.902,75.16336,2337.8447,324.1822,6363.185,3922.722,49423.703,5432.8394,357.19647,39.720654,390.69397,6255.875,120.99263,0.0,0.0
87,High-income countries,65.21538,23.864384,58.25096,79.24085,83.888565,264.9983,36.58661,53.79712,1.5633092,15.763342,76.04431,145.57065,168.44585,728.09753,729.2667,538.53296,103.34539,109.42536,149.55309,674.0552,94.171974,119.20278,120.36723,54.204693,515.01,138.94879,30.687572,119.94138,1210.2867,219.38567,327.3398,119.486595,29.346739,328.72537,80.10055,117.16072,7171.052,156.64046,294.72302,73.16925,54.768806,28.967903,63.235294,249.9624,6.5366387
88,Honduras,,0.0,510.5029,255.25145,0.0,332.1837,664.3674,501.047225,337.72705,0.0,949.88654,1133.22346,1316.5603800000001,1499.8973,274.19376,430.46115,1254.9039,0.0,33478.434,7765.5127,16.900198,1672.3358,3964.3518,815.2035,2617.4768,1383.6659,19.366823,465.43222,3867.7568,674.0717,751.98773,872.9941,1421.6873,7094.334150000001,12766.981,9474.9375,4758.066,500.06,2658.7654,1070.1958,51013.688,24.352167,2132.273,537.6542,537.6542
89,Hong Kong,7.391709,0.0,251.5817,60.432636,39.252319,18.072002,0.7464321,18.05133,1.8356339,61.049477,32.061004600000004,3.0725322,34.42255,22.726492,65.11897,44.73226733333334,24.345564666666668,3.958862,5.69068535,7.4225087,18.392769025,29.363029349999998,40.333289675,51.30355,25.651775,0.0,0.97863,1.95726,2.93589,4.9333296,210.3068,180.56164717142858,150.81649434285714,121.07134151428572,91.32618868571429,61.58103585714285,31.835883028571423,2.0907302,4.009857,3.451578266666667,2.893299533333334,2.3350208,2.5357090500000004,2.7363973,2.7363973
90,Hungary,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48504735,0.9700947,1.45514205,1.9401894,0.0,652.4515,1304.903,19.603895,98.251564,14.090885,0.0,3.8932095,0.0,321.16733,0.0,4.9882736,12.507322300000002,20.026371,10.0131855,0.0,650.5039,65.8701,44.559988,23.249876,13.259863,0.0,1535.0295,1023.3530000000001,511.67650000000003,0.0,0.0,0.0
91,Iceland,,,,0.0,0.0,28.0089625,56.017925,84.0268875,112.03585,100.46017571428571,88.88450142857143,77.30882714285714,65.73315285714285,54.15747857142857,42.581804285714284,31.00613,0.0,17.675125,35.35025,53.025375000000004,70.7005,63.63045,56.5604,49.49035000000001,42.420300000000005,35.35025,28.280200000000004,21.210150000000006,14.140100000000004,7.070050000000004,0.0,75.1149923076923,150.2299846153846,225.3449769230769,300.4599692307692,375.57496153846154,450.6899538461538,525.8049461538461,600.9199384615384,676.0349307692308,751.1499230769231,826.2649153846154,901.3799076923076,976.4949,976.4949
92,India,4599.5635,2262.9253,10390.009,8694.585,2666.9326,1465.1863,776.4749,39030.734,5304.473,434.50058,471.24933,987.6218,338.3856,13962.096,1321.4539,3509.2056,1672.6761,3034.6685,3378.9487,4033.436,6786.0684,5141.425,31140.82,724.51666,2979.9849,2469.3267,629.874,3206.1272,1159.2495,906.7304,344.9493,1020.1258,338.83118,1294.1223,470.7807,13707.536,12627.966,1653.7635,2006.0579,2031.5679,1407.085,272.37207,154.97472,1066.906,1.5906004
93,Indonesia,53.308506,241.07774,255.06888,273.08667,243.6809,9.2797165,75.67907,43.31597,63.50222,55.319622,22.274937,142.89827,213.2798,141.3481,1843.8325,143.81032,461.9762,539.11237,55.301884,15.603072,374.9806,56.061275,276.68253,279.35703,355.77234,64.21971,1624.9323,596.80927,200.69301,1198.1046,92.31847,11.467436,20.811462,268.5585,211.64091,188.88274,184.00026,202.2073,1095.4655,306.00644,472.97232,568.83795,942.5972,6824.2993,230.40547
94,Iran,2466.7278,84.24692,50.620328,16.993736,15.986369999999999,14.979004,85.67006,0.09892859,312.8462,282.81802,1312.6947,373.36035,72.00362,843.0698,186.11253,10.298576,6.631668,359.472,103.889885,15737.522,20495.072,21998.947,522.3096,439.14987,10.209714,184.71532,240.32571,255.822,30.272074,0.36193523,6.3483543,47.34325965,88.338165,7.6434894,565.99615,32.31413,2.4007807,252.5079,30.540464,11582.6,279.12643,3689.5715,2437.0752,345.15918,287.70474
95,Iraq,,,,,,,,,,,,2.801688,2.401446857142857,2.0012057142857143,1.6009645714285714,1.2007234285714286,0.8004822857142857,0.40024114285714285,0.0,0.0,0.0,0.0,9.572028333333334,19.144056666666668,28.716085,117.9884275,207.26077,104.6571358,2.0535016,9.904572,8.042340750000001,6.1801095,0.0,0.0,86.074905,172.14981,93.607497,15.065184,61.59046,14.11093,3.5246856,6056.477,5912.6475,3841.817,0.0
96,Ireland,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.355555,98.71111,65.80740666666668,32.90370333333334,0.0,0.0,0.0,0.0,0.0,3.851827,7.703654,6.33200965,4.9603653,0.0,0.0,0.0,0.0,0.0,6.6013805,13.202761,8.801840666666667,4.4009203333333335,0.0,0.0,3.14342835,6.2868567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
98,Israel,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4601903333333333,2.9203806666666665,4.380571,2.1902855,0.0,17.037214,0.0,6.7026815,33.35337635,60.0040712,86.65476605,113.3054609,139.95615575,166.6068506,193.25754545,219.90824030000002,246.55893515,273.20963,8823.20042,17373.19121,25923.182,12962.839786,2.497572,737.062,368.531,0.0,0.11989741,0.23979482,0.23979482,0.23979482,0.23979482,0.23979482
99,Italy,723.77734,0.54127765,17.672266,37.36253,16.928577,0.052969404,0.0,10.926033,8.879138666666666,6.832244333333334,4.78535,12.32514,1.7595354,1.7584132,31.116055,16.0852778,1.0545006,66.92922,8.056027,0.0,80.78797,0.0,34.25465,2.7548892,0.34565797,0.0,0.27212092,0.0,0.5065495,102.64789,0.50984204,0.001665946,44.193275,4.4766765,15.932618,0.9131221,50.854454,7.75448,4.26037,2.364053,3.5276968,19.581253,0.5081518,81.211784,0.005110929
100,Jamaica,1405.2131,0.0,0.0,0.0,6.5443995,13.088799,1727.2097,1112.8984,34397.637,30551.575,26705.513000000003,22859.451,11518.621115,177.79123,0.0,15.792206,31.584412,23.688309,15.792206,7.896103,0.0,7.617858,1004.45447,7073.594235,13142.734,388.36432,185.89725,1228.6292,147.52646,119.595125,91.66379,3956.4143950000002,7821.165,5554.38965,3287.6143,3873.80065,4459.987,178.03807,178.03807,178.03807,178.03807,178.03807,178.03807,178.03807,178.03807
101,Japan,14.542926,69.77193,148.3642,25.770124,0.007470694,24.93415,145.72144,71.69608,0.0,0.0,119.953445,81.52232,32.517254,46.594162,1.528142,443.01157,4.566271,53.174698,58.60814,40.675575,454.86234,16.752747,79.37598,19.202784,330.2379,217.42921,18.714304,85.32541,39.75792,25.63125,11.7091055,308.27548,80.00395,102.62305,47.910706,95.04527,343.73947,35.368805,1269.1663,427.86615,199.74808,32.17734,33.346863,8.770869,27.179817
102,Jordan,,,,,,,,0.9619528,123.4581971,245.9544414,368.4506857,490.94693,0.0,0.0,0.0,0.0,0.0,0.0,1817.8961,3635.7922,2970.864,1485.668942975,0.47388595,0.482509494375,0.49113303875000003,0.499756583125,0.5083801275,0.517003671875,0.52562721625,0.534250760625,0.542874305,0.551497849375,0.56012139375,0.568744938125,0.5773684825000001,0.585992026875,0.59461557125,0.603239115625,0.61186266,4.017742128,7.423621595999999,10.829501063999999,14.235380531999999,17.64126,17.64126
103,Kazakhstan,,,,,,,,,,,,,,176.68156,88.34078,0.0,1921.5653,3843.1306,2567.5564766666666,1291.9823533333333,16.40823,24.08174,130.82757,237.5734,0.0,159.68059,133.20844333333332,106.73629666666668,80.26415,127.936635,175.60912,94.87148,64.05358,19.86079,15.398786,71.036476,54.628443,38.22041,2.1577184,88.0159092,173.8741,369.8597,185.69489695,1.5300939,75.64994
104,Kenya,123.727974,70.478983,17.229992,1608.343896,3199.4578,2399.59335,1599.7289,799.86445,0.0,0.0,0.0,5636.5063,5482.893,3788.44905,2094.0051,2428.5642,3.6211238,5993.456,2746.3005,2111.2976,24144.543,23424.209,23320.434,178.57608,6645.2373,865.40985,10857.908,112.14667,3409.4204,6460.6406,640.62494,14713.511,4935.838,258.52618,2469.4219,1439.5869,2594.9338,4207.3633,768.6699,5561.0957,1911.996,4637.8936,3994.9019,293.83716,2.0995307
105,Kiribati,,,,,,,,,,,,,,,,,,,,96210.016,85529.09707833333,74848.17815666666,64167.259235000005,53486.340313333334,42805.42139166666,32124.50247,21443.583548333332,10762.664626666665,81.745705,100.00492583333333,118.26414666666668,136.5233675,154.78258833333334,173.04180916666667,191.30103,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598,1285.1598
106,Kuwait,,,,,,,,,,,,,,,,,,11.354134,10.813460952380952,10.272787904761906,9.732114857142857,9.191441809523809,8.650768761904763,8.110095714285714,7.569422666666666,7.028749619047619,6.4880765714285715,5.947403523809523,5.406730476190476,4.866057428571429,4.32538438095238,3.784711333333333,3.2440382857142853,2.7033652380952375,2.1626921904761898,1.6220191428571422,1.0813460952380947,0.5406730476190469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Kyrgyzstan,,,,,,,,,,,,,3039.2837,2165.20835,1291.133,869.4080726666666,447.6831453333333,25.958218,160.65141,80.325705,0.0,9.966885,19.93377,4.1549535,1.9077122,39.47537,402.6275,15.959124,78.51574,36940.69,152.2672,0.0,196.20186,98.10093,0.0,283.68628,183.133618,82.580956,61.935717,41.290478,20.645239,0.0,208.87938,208.87938,208.87938
108,Laos,,0.0,18.3152,36.6304,54.9456,36.630399999999995,18.315199999999997,0.0,17914.26,14724.716333333332,11535.172666666665,8345.629,5898.27,2.5612059,3951.7832,32296.742,8326.856,5676.079873333333,3025.3037466666665,374.52762,8285.978,8206.947,2675.6555,2784.3482999999997,2893.0411,3001.7339,3110.4267,3219.1195,3327.8123,2068.8345,4673.5686000000005,7278.3027,7989.06785,8699.833,11.208304,706.30664,382.04327,0.0,10531.233,7036.826,966.80096,350.16577,565.13885,902.3703,902.3703
109,Latvia,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927684,10.927684
110,Lebanon,,,,0.0,11.05910875,22.1182175,33.17732625,44.236435,591.136068,1138.035701,1684.935334,2231.834967,2778.7346,2501.9855786999997,2225.2365573999996,1948.4875361,1671.7385147999998,1394.9894934999998,1118.2404721999999,841.4914508999999,564.7424295999999,287.99340829999994,11.244387,377.37466,283.1089639325,188.843267865,94.5775717975,0.31187573,1957.0262662637501,3913.7406567975,5870.45504733125,7827.169437865,9783.88382839875,11740.5982189325,13697.31260946625,15654.027,10436.018,5218.009,0.0,190.40414,0.0,6376.624333333333,12753.248666666666,19129.873,57002.734
111,Lesotho,,,,15589.473,16616.834,4948.3516,5417.177,5886.0024,2943.0012,0.0,0.0,2021.7485,4043.497,6797.982,6708.5093,3359.3694729999997,10.229646,28.198940800000003,46.1682356,64.1375304,82.1068252,100.07612,10755.3955,14307.684,12733.67865,11159.673299999999,9585.66795,8011.6626,16069.596,11889.839466666666,7710.082933333333,3530.3264,32051.928,16088.00907,124.09014,15196.969070000001,30269.848,2766.5803,11110.52365,19454.467,4866.013,14495.386,14231.689,41.539288,41.539288
